vente_id,no_commande,date_commande_id,date_livraison_id,date_paiement_id,client_id,produit_id,entrepot_id,employe_id,quantite,prix_unitaire,remise_pct,cout_unitaire,montant_ht,cout_total,marge,canal_vente,delai_paiement_jours,delai_livraison_jours
3867,CMD-100180,20240222,20240229,20240415,89,74,3,10,15,144.29,25.7,108.27,2164.35,1624.05,540.3,Représentant,53,7
3868,CMD-101803,20241008,20241017,20241123,19,145,1,10,12,177.8,3.4,108.83,2133.6,1305.96,827.64,Représentant,46,9
3869,CMD-100136,20240209,20240218,20240317,194,71,1,8,16,432.77,18.9,301.72,6924.32,4827.52,2096.8,Téléphone,37,9
3870,CMD-100918,20240612,20240615,20240806,183,85,3,10,8,61.72,8.2,40.9,493.76,327.2,166.56,Représentant,55,3
3871,CMD-101264,20240809,20240811,,35,24,3,19,2,318.54,4.7,185.46,637.08,370.92,266.16,Représentant,,2
3872,CMD-100642,20240507,20240513,20240614,167,175,3,15,3,126.0,25.8,94.86,378.0,284.58,93.42,Représentant,38,6
3873,CMD-101949,20241024,20241031,20241106,192,22,3,19,2,385.15,15.3,247.74,770.3,495.48,274.82,Courriel,13,7
3874,CMD-100825,20240530,20240604,20240725,204,55,2,13,2,289.39,11.9,209.35,578.78,418.7,160.08,Portail web,56,5
3875,CMD-101598,20240916,20240922,20241023,178,169,1,24,8,490.75,14.9,276.47,3926.0,2211.76,1714.24,Représentant,37,6
3876,CMD-101415,20240828,20240902,20241017,40,38,2,39,73,428.75,22.3,313.36,31298.75,22875.28,8423.47,Portail web,50,5
3877,CMD-101117,20240717,20240719,20240905,6,52,3,13,6,274.54,10.6,179.27,1647.24,1075.62,571.62,Portail web,50,2
3878,CMD-101014,20240627,20240702,20240822,181,12,2,13,3,97.83,19.6,68.19,293.49,204.57,88.92,Portail web,56,5
3879,CMD-102120,20241118,20241124,20241227,80,69,3,24,4,297.48,25.4,198.5,1189.92,794.0,395.92,Représentant,39,6
3880,CMD-100404,20240402,20240406,20240521,187,35,2,8,8,43.48,10.1,30.0,347.84,240.0,107.84,Téléphone,49,4
3881,CMD-100309,20240318,20240321,20240428,25,105,2,15,3,225.05,13.1,166.12,675.15,498.36,176.79,Portail web,41,3
3882,CMD-102211,20241129,20241201,20250207,217,83,2,39,4,259.62,15.5,157.14,1038.48,628.56,409.92,Représentant,70,2
3883,CMD-100961,20240618,20240622,20240802,90,62,1,24,8,159.98,11.0,112.54,1279.84,900.32,379.52,Portail web,45,4
3884,CMD-102112,20241115,20241117,20241229,218,45,2,24,8,98.92,24.5,76.76,791.36,614.08,177.28,Représentant,44,2
3885,CMD-100752,20240521,20240528,20240620,71,96,2,19,3,275.53,7.0,170.74,826.59,512.22,314.37,Représentant,30,7
3886,CMD-100823,20240529,20240602,20240702,154,4,1,39,24,206.23,24.8,155.56,4949.52,3733.44,1216.08,Non renseigné,34,4
3887,CMD-100867,20240605,20240610,20240729,22,12,1,19,8,101.13,16.9,68.19,809.04,545.52,263.52,Représentant,54,5
3888,CMD-102075,20241111,20241120,20241220,14,124,1,19,1,220.54,13.5,150.61,220.54,150.61,69.93,Salon,39,9
3889,CMD-101023,20240628,20240706,20240906,214,20,1,8,38,45.36,21.1,32.44,1723.68,1232.72,490.96,Portail web,70,8
3890,CMD-100908,20240611,20240618,20240709,13,27,2,39,2,448.46,2.1,249.72,896.92,499.44,397.48,Portail web,28,7
3891,CMD-100167,20240219,20240225,20240326,65,162,3,10,8,117.96,13.9,66.97,943.68,535.76,407.92,Représentant,36,6
3892,CMD-100729,20240517,20240520,20240726,127,37,1,13,4,26.91,10.1,16.31,107.64,65.24,42.4,Téléphone,70,3
3893,CMD-101428,20240830,20240908,20240928,171,16,3,19,1,352.64,14.7,219.41,352.64,219.41,133.23,Portail web,29,9
3894,CMD-101460,20240903,20240909,20241027,98,92,1,19,6,271.07,4.0,140.04,1626.42,840.24,786.18,Représentant,54,6
3895,CMD-100420,20240404,20240413,20240524,215,59,2,8,8,465.23,11.8,324.94,3721.84,2599.52,1122.32,Portail web,50,9
3896,CMD-101713,20240928,20241007,20241101,205,79,2,39,2,245.25,7.0,144.83,490.5,289.66,200.84,Téléphone,34,9
3897,CMD-101095,20240711,20240720,20240813,194,117,2,8,11,111.88,24.5,98.28,1230.68,1081.08,149.6,Représentant,33,9
3898,CMD-101950,20241024,20241030,20241206,12,69,3,39,1,332.95,16.5,198.5,332.95,198.5,134.45,Portail web,43,6
3899,CMD-101785,20241004,20241010,20241111,154,172,2,39,5,327.89,21.7,216.67,1639.45,1083.35,556.1,Téléphone,38,6
3900,CMD-101329,20240816,20240821,20240925,97,132,3,29,8,165.57,16.6,125.81,1324.56,1006.48,318.08,Portail web,40,5
3901,CMD-101045,20240701,20240705,20240721,112,6,3,18,4,327.59,2.1,178.72,1310.36,714.88,595.48,Représentant,20,4
3902,CMD-100497,20240415,20240420,20240610,99,151,3,15,11,120.98,23.9,90.35,1330.78,993.85,336.93,Représentant,56,5
3903,CMD-101587,20240914,20240917,20241030,80,130,3,24,1,454.07,19.5,317.23,454.07,317.23,136.84,Représentant,46,3
3904,CMD-101240,20240806,20240809,,72,180,1,15,2,173.4,8.4,93.34,346.8,186.68,160.12,Représentant,,3
3905,CMD-102108,20241115,20241123,20241219,162,132,1,19,4,182.23,8.2,125.81,728.92,503.24,225.68,Représentant,34,8
3906,CMD-100012,20240103,20240106,20240130,124,149,1,8,3,179.0,2.3,108.85,537.0,326.55,210.45,Courriel,27,3
3907,CMD-101787,20241005,20241014,20241117,217,79,1,39,8,235.93,10.5,144.83,1887.44,1158.64,728.8,Représentant,43,9
3908,CMD-101750,20241002,20241006,20241120,194,56,3,8,6,379.39,22.9,287.11,2276.34,1722.66,553.68,Courriel,49,4
3909,CMD-101627,20240919,20240925,20241104,185,97,1,24,2,337.99,8.1,210.05,675.98,420.1,255.88,Portail web,46,6
3910,CMD-100061,20240118,20240125,20240301,22,127,1,19,2,263.05,12.7,170.72,526.1,341.44,184.66,Non renseigné,43,7
3911,CMD-100514,20240417,20240422,20240613,167,157,1,15,8,41.53,20.7,24.69,332.24,197.52,134.72,Représentant,57,5
3912,CMD-101880,20241017,20241022,,36,94,3,8,2,170.18,16.5,121.74,340.36,243.48,96.88,Représentant,,5
3913,CMD-101349,20240820,20240824,20240919,19,60,3,10,1,361.8,8.6,241.9,361.8,241.9,119.9,Représentant,30,4
3914,CMD-100888,20240607,20240611,20240718,81,161,2,29,4,125.41,7.1,62.84,501.64,251.36,250.28,Représentant,41,4
3915,CMD-100527,20240418,20240426,,194,59,3,8,6,411.19,22.0,324.94,2467.14,1949.64,517.5,Téléphone,,8
3916,CMD-100744,20240520,20240527,20240618,215,158,1,8,12,295.71,15.4,180.81,3548.52,2169.72,1378.8,Représentant,29,7
3917,CMD-100317,20240319,20240328,20240516,192,162,2,19,4,123.27,10.1,66.97,493.08,267.88,225.2,Représentant,58,9
3918,CMD-101676,20240925,20240929,20241115,20,181,2,10,6,551.75,11.7,305.97,3310.5,1835.82,1474.68,Salon,51,4
3919,CMD-101348,20240820,20240822,20240906,151,36,2,19,6,240.23,6.4,159.06,1441.38,954.36,487.02,Portail web,17,2
3920,CMD-101187,20240731,20240802,20240829,176,44,1,13,3,300.42,7.0,195.45,901.26,586.35,314.91,Portail web,29,2
3921,CMD-101736,20241001,20241005,,80,156,3,24,4,225.95,25.2,161.25,903.8,645.0,258.8,Téléphone,,4
3922,CMD-101919,20241022,20241029,20241108,203,61,1,19,11,89.48,24.3,75.23,984.28,827.53,156.75,Portail web,17,7
3923,CMD-101316,20240815,20240819,20241002,22,170,1,19,2,29.77,15.3,16.6,59.54,33.2,26.34,Représentant,48,4
3924,CMD-100193,20240226,20240301,20240328,37,86,1,29,6,116.82,15.2,80.72,700.92,484.32,216.6,Représentant,31,4
3925,CMD-102134,20241119,20241127,20241216,40,142,3,39,6,133.7,18.0,98.85,802.2,593.1,209.1,Téléphone,27,8
3926,CMD-101045,20240701,20240705,20240721,112,50,3,18,3,493.31,2.1,291.69,1479.93,875.07,604.86,Représentant,20,4
3927,CMD-101681,20240925,20240928,20241110,148,72,2,8,1,333.69,15.7,196.62,333.69,196.62,137.07,Téléphone,46,3
3928,CMD-102185,20241127,20241130,20250110,58,139,2,18,24,343.24,4.3,198.93,8237.76,4774.32,3463.44,Représentant,44,3
3929,CMD-102150,20241121,20241123,20241227,99,97,3,15,12,286.15,22.2,210.05,3433.8,2520.6,913.2,Représentant,36,2
3930,CMD-100975,20240619,20240624,20240902,92,61,2,39,12,93.83,20.6,75.23,1125.96,902.76,223.2,Téléphone,75,5
3931,CMD-101684,20240925,20241002,20241115,24,49,2,24,8,52.59,3.8,30.58,420.72,244.64,176.08,Portail web,51,7
3932,CMD-101321,20240816,20240825,20240917,203,47,2,19,25,81.41,23.6,70.06,2035.25,1751.5,283.75,Représentant,32,9
3933,CMD-100498,20240415,20240420,20240515,220,169,2,19,4,483.78,16.1,276.47,1935.12,1105.88,829.24,Représentant,30,5
3934,CMD-100284,20240313,20240319,20240421,196,167,2,8,8,286.36,22.9,205.42,2290.88,1643.36,647.52,Représentant,39,6
3935,CMD-100483,20240412,20240416,20240605,199,46,3,19,4,396.28,17.0,308.91,1585.12,1235.64,349.48,Portail web,54,4
3936,CMD-102002,20241031,20241105,20241128,37,14,3,29,2,38.38,14.1,26.62,76.76,53.24,23.52,Représentant,28,5
3937,CMD-100443,20240408,20240417,20240611,31,50,1,29,8,427.62,15.2,291.69,3420.96,2333.52,1087.44,Portail web,64,9
3938,CMD-101907,20241019,20241027,20241129,53,181,2,8,6,561.69,10.1,305.97,3370.14,1835.82,1534.32,Représentant,41,8
3939,CMD-100521,20240418,20240422,20240516,220,49,1,19,6,48.11,12.0,30.58,288.66,183.48,105.18,Portail web,28,4
3940,CMD-100953,20240617,20240620,20240713,111,177,2,13,8,382.35,6.2,211.22,3058.8,1689.76,1369.04,Représentant,26,3
3941,CMD-101138,20240722,20240725,20240826,182,14,1,29,1,37.47,16.2,26.62,37.47,26.62,10.85,Représentant,35,3
3942,CMD-101299,20240814,20240818,20241010,170,111,1,8,4,185.51,16.3,145.84,742.04,583.36,158.68,Représentant,57,4
3943,CMD-101411,20240827,20240831,20241022,129,26,2,18,3,390.03,11.0,241.74,1170.09,725.22,444.87,Portail web,56,4
3944,CMD-101294,20240814,20240823,20240918,210,51,1,29,11,102.53,20.9,78.12,1127.83,859.32,268.51,Téléphone,35,9
3945,CMD-101237,20240806,20240811,20241007,85,149,1,29,9,139.28,23.9,108.85,1253.52,979.65,273.87,Représentant,62,5
3946,CMD-101422,20240829,20240904,20241014,6,43,2,13,3,461.59,12.5,294.1,1384.77,882.3,502.47,Représentant,46,6
3947,CMD-100093,20240129,20240201,20240327,118,21,1,24,1,308.19,15.3,201.55,308.19,201.55,106.64,Téléphone,58,3
3948,CMD-100909,20240611,20240617,20240731,3,105,2,15,8,222.73,14.0,166.12,1781.84,1328.96,452.88,Représentant,50,6
3949,CMD-101275,20240812,20240821,20240921,9,28,2,39,8,228.96,3.2,140.77,1831.68,1126.16,705.52,Portail web,40,9
3950,CMD-100533,20240419,20240424,20240529,178,167,2,24,12,315.17,15.1,205.42,3782.04,2465.04,1317.0,Salon,40,5
3951,CMD-100237,20240305,20240310,20240401,199,150,1,19,2,527.96,15.6,339.92,1055.92,679.84,376.08,Représentant,27,5
3952,CMD-100845,20240531,20240604,20240626,194,9,1,8,7,84.1,20.0,66.28,588.7,463.96,124.74,Représentant,26,4
3953,CMD-100815,20240529,20240602,20240618,139,43,1,19,3,502.14,4.9,294.1,1506.42,882.3,624.12,Représentant,20,4
3954,CMD-101659,20240923,20240925,20241001,76,56,1,24,2,476.95,3.0,287.11,953.9,574.22,379.68,Représentant,8,2
3955,CMD-100239,20240306,20240312,20240505,17,181,2,15,10,469.65,24.8,305.97,4696.5,3059.7,1636.8,Non renseigné,60,6
3956,CMD-101213,20240802,20240805,20240922,201,10,2,10,4,153.74,5.7,87.08,614.96,348.32,266.64,Portail web,51,3
3957,CMD-100791,20240527,20240602,20240715,194,113,2,8,7,333.29,22.0,276.01,2333.03,1932.07,400.96,Représentant,49,6
3958,CMD-101191,20240731,20240808,20240917,49,51,2,24,6,112.56,13.2,78.12,675.36,468.72,206.64,Représentant,48,8
3959,CMD-101227,20240805,20240813,20240908,27,46,1,15,4,396.54,16.9,308.91,1586.16,1235.64,350.52,Représentant,34,8
3960,CMD-100528,20240418,20240423,20240612,158,50,2,39,2,441.42,12.4,291.69,882.84,583.38,299.46,Représentant,55,5
3961,CMD-100042,20240112,20240121,20240221,14,141,1,19,4,427.08,14.4,307.78,1708.32,1231.12,477.2,Portail web,40,9
3962,CMD-102183,20241127,20241202,20250118,87,41,2,15,8,235.86,7.0,159.88,1886.88,1279.04,607.84,Téléphone,52,5
3963,CMD-101755,20241003,20241005,20241114,124,105,2,8,3,237.41,8.4,166.12,712.23,498.36,213.87,Téléphone,42,2
3964,CMD-101800,20241008,20241015,,215,85,2,8,3,59.48,11.5,40.9,178.44,122.7,55.74,Portail web,,7
3965,CMD-100060,20240118,20240120,20240228,103,134,2,24,2,93.83,14.7,60.5,187.66,121.0,66.66,Portail web,41,2
3966,CMD-101431,20240830,20240907,20241013,89,46,2,10,8,353.86,25.9,308.91,2830.88,2471.28,359.6,Téléphone,44,8
3967,CMD-100448,20240408,20240410,20240508,127,49,1,13,4,47.66,12.8,30.58,190.64,122.32,68.32,Représentant,30,2
3968,CMD-101919,20241022,20241029,20241108,203,99,1,19,13,376.08,24.3,287.66,4889.04,3739.58,1149.46,Représentant,17,7
3969,CMD-101723,20240930,20241009,,128,92,1,10,6,271.75,3.7,140.04,1630.5,840.24,790.26,Téléphone,,9
3970,CMD-102253,20241210,20241215,20250112,210,129,1,29,8,54.74,23.8,45.49,437.92,363.92,74.0,Courriel,33,5
3971,CMD-100217,20240301,20240306,20240416,35,161,2,19,3,127.44,5.6,62.84,382.32,188.52,193.8,Portail web,46,5
3972,CMD-100312,20240318,20240325,20240502,91,42,1,24,4,411.62,6.7,261.53,1646.48,1046.12,600.36,Portail web,45,7
3973,CMD-101356,20240820,20240829,20240930,22,63,2,19,6,315.42,14.4,242.15,1892.52,1452.9,439.62,Téléphone,41,9
3974,CMD-102006,20241031,20241102,20241207,111,134,1,13,8,102.03,7.2,60.5,816.24,484.0,332.24,Téléphone,37,2
3975,CMD-101612,20240917,20240919,20241103,51,160,2,29,2,65.76,16.5,40.71,131.52,81.42,50.1,Portail web,47,2
3976,CMD-100003,20240101,20240106,20240207,54,147,3,13,4,572.64,4.3,339.78,2290.56,1359.12,931.44,Représentant,37,5
3977,CMD-100603,20240501,20240505,20240610,196,46,2,8,6,377.47,20.9,308.91,2264.82,1853.46,411.36,Représentant,40,4
3978,CMD-100707,20240514,20240521,20240617,132,64,1,10,6,110.83,11.5,69.43,664.98,416.58,248.4,Courriel,34,7
3979,CMD-101515,20240910,20240919,20241024,115,171,1,10,3,152.03,4.0,83.7,456.09,251.1,204.99,Représentant,44,9
3980,CMD-100554,20240423,20240425,20240701,129,67,1,18,3,34.92,16.1,23.77,104.76,71.31,33.45,Courriel,69,2
3981,CMD-100733,20240517,20240524,20240613,1,110,2,13,4,242.82,14.5,178.91,971.28,715.64,255.64,Portail web,27,7
3982,CMD-101247,20240807,20240810,20240917,173,11,3,15,6,503.98,4.0,288.46,3023.88,1730.76,1293.12,Représentant,41,3
3983,CMD-101188,20240731,20240808,20240823,171,7,2,19,4,86.55,16.2,55.96,346.2,223.84,122.36,Représentant,23,8
3984,CMD-101447,20240902,20240904,20241011,189,35,1,19,2,40.58,16.1,30.0,81.16,60.0,21.16,Courriel,39,2
3985,CMD-101164,20240726,20240728,20240918,37,123,3,29,1,193.86,10.9,129.56,193.86,129.56,64.3,Téléphone,54,2
3986,CMD-101573,20240913,20240921,20241017,189,59,3,19,2,455.85,13.6,324.94,911.7,649.88,261.82,Représentant,34,8
3987,CMD-100814,20240529,20240605,20240630,34,19,3,15,1,258.73,14.1,170.21,258.73,170.21,88.52,Téléphone,32,7
3988,CMD-101313,20240815,20240820,20240915,207,38,1,8,4,516.68,6.4,313.36,2066.72,1253.44,813.28,Portail web,31,5
3989,CMD-100080,20240124,20240128,20240214,79,170,3,29,12,32.1,8.7,16.6,385.2,199.2,186.0,Téléphone,21,4
3990,CMD-101605,20240917,20240920,20241114,92,177,3,39,15,316.27,22.4,211.22,4744.05,3168.3,1575.75,Représentant,58,3
3991,CMD-100833,20240530,20240602,20240625,196,97,1,8,10,295.91,19.6,210.05,2959.1,2100.5,858.6,Portail web,26,3
3992,CMD-101529,20240910,20240917,20241023,51,92,3,29,2,253.75,10.1,140.04,507.5,280.08,227.42,Représentant,43,7
3993,CMD-101768,20241003,20241010,20241118,2,143,1,39,12,354.34,5.5,215.92,4252.08,2591.04,1661.04,Représentant,46,7
3994,CMD-100365,20240327,20240331,,166,172,1,24,1,394.72,5.7,216.67,394.72,216.67,178.05,Portail web,,4
3995,CMD-100425,20240405,20240410,20240422,48,63,2,39,4,340.34,7.6,242.15,1361.36,968.6,392.76,Représentant,17,5
3996,CMD-101106,20240713,20240719,20240909,218,64,1,24,2,92.77,25.9,69.43,185.54,138.86,46.68,Représentant,58,6
3997,CMD-101678,20240925,20241004,20241019,174,158,2,19,3,328.07,6.1,180.81,984.21,542.43,441.78,Courriel,24,9
3998,CMD-100229,20240304,20240309,20240417,8,180,2,8,3,166.42,12.1,93.34,499.26,280.02,219.24,Courriel,44,5
3999,CMD-101790,20241007,20241013,20241110,92,92,1,39,22,212.92,24.6,140.04,4684.24,3080.88,1603.36,Représentant,34,6
4000,CMD-101197,20240801,20240810,20240922,136,132,1,18,8,169.17,14.8,125.81,1353.36,1006.48,346.88,Courriel,52,9
4001,CMD-100672,20240510,20240516,20240614,210,117,1,29,2,110.19,25.6,98.28,220.38,196.56,23.82,Portail web,35,6
4002,CMD-102126,20241118,20241124,20241217,17,70,1,15,16,57.26,24.8,39.88,916.16,638.08,278.08,Représentant,29,6
4003,CMD-100242,20240306,20240308,20240423,70,133,3,19,3,93.11,8.2,61.66,279.33,184.98,94.35,Représentant,48,2
4004,CMD-102162,20241122,20241127,20250107,154,101,2,39,10,85.92,20.8,62.94,859.2,629.4,229.8,Représentant,46,5
4005,CMD-100351,20240326,20240404,20240519,34,103,1,15,3,203.5,10.7,151.66,610.5,454.98,155.52,Portail web,54,9
4006,CMD-100259,20240308,20240315,20240408,36,154,2,8,8,476.22,10.9,323.13,3809.76,2585.04,1224.72,Représentant,31,7
4007,CMD-100365,20240327,20240331,,166,51,1,24,12,122.28,5.7,78.12,1467.36,937.44,529.92,Portail web,,4
4008,CMD-101851,20241014,20241017,20241118,49,64,3,24,12,112.55,10.2,69.43,1350.6,833.16,517.44,Représentant,35,3
4009,CMD-100790,20240525,20240601,20240714,80,14,2,24,9,33.09,26.0,26.62,297.81,239.58,58.23,Représentant,50,7
4010,CMD-100562,20240424,20240502,20240521,188,140,2,18,4,61.93,2.5,40.41,247.72,161.64,86.08,Représentant,27,8
4011,CMD-100692,20240513,20240516,20240710,212,63,2,8,12,323.53,12.2,242.15,3882.36,2905.8,976.56,Téléphone,58,3
4012,CMD-100478,20240411,20240413,20240528,105,100,3,8,8,516.18,3.8,306.44,4129.44,2451.52,1677.92,Représentant,47,2
4013,CMD-100210,20240229,20240309,20240416,94,96,1,18,4,252.76,14.6,170.74,1011.04,682.96,328.08,Portail web,47,9
4014,CMD-101096,20240711,20240717,20240812,41,125,2,39,12,390.95,11.1,285.25,4691.4,3423.0,1268.4,Représentant,32,6
4015,CMD-100724,20240516,20240520,20240701,136,163,3,18,3,512.07,16.5,294.58,1536.21,883.74,652.47,Courriel,46,4
4016,CMD-101766,20241003,20241010,20241117,160,127,3,13,12,275.16,8.7,170.72,3301.92,2048.64,1253.28,Représentant,45,7
4017,CMD-102178,20241126,20241129,20241209,197,141,1,24,4,462.96,7.3,307.78,1851.84,1231.12,620.72,Représentant,13,3
4018,CMD-101332,20240817,20240819,20241003,171,61,1,19,4,99.74,15.6,75.23,398.96,300.92,98.04,Portail web,47,2
4019,CMD-100315,20240319,20240325,20240406,140,19,2,19,2,283.74,5.7,170.21,567.48,340.42,227.06,Courriel,18,6
4020,CMD-100373,20240328,20240402,20240425,119,165,1,24,3,159.48,13.3,105.7,478.44,317.1,161.34,Représentant,28,5
4021,CMD-100237,20240305,20240310,20240401,199,53,1,19,1,275.98,15.6,176.84,275.98,176.84,99.14,Représentant,27,5
4022,CMD-100927,20240613,20240617,20240716,87,115,2,15,3,70.88,5.1,46.26,212.64,138.78,73.86,Représentant,33,4
4023,CMD-100579,20240427,20240502,20240609,201,165,1,10,4,169.21,8.1,105.7,676.84,422.8,254.04,Représentant,43,5
4024,CMD-100554,20240423,20240425,20240701,129,114,1,18,1,212.02,16.1,149.59,212.02,149.59,62.43,Téléphone,69,2
4025,CMD-101988,20241030,20241104,20241225,62,130,2,8,6,533.36,5.5,317.23,3200.16,1903.38,1296.78,Téléphone,56,5
4026,CMD-101109,20240715,20240719,20240910,80,29,1,24,8,307.97,21.4,238.44,2463.76,1907.52,556.24,Représentant,57,4
4027,CMD-100279,20240313,20240320,20240405,211,179,2,39,8,384.55,10.9,226.59,3076.4,1812.72,1263.68,Représentant,23,7
4028,CMD-101910,20241021,20241030,20241113,157,164,2,8,12,164.71,15.5,98.38,1976.52,1180.56,795.96,Représentant,23,9
4029,CMD-102163,20241122,20241128,20241214,6,69,1,13,3,342.6,14.1,198.5,1027.8,595.5,432.3,Courriel,22,6
4030,CMD-100695,20240513,20240516,20240614,73,82,3,13,1,413.26,13.0,278.39,413.26,278.39,134.87,Portail web,32,3
4031,CMD-100569,20240425,20240430,20240519,134,40,2,10,4,420.56,4.6,268.77,1682.24,1075.08,607.16,Représentant,24,5
4032,CMD-100365,20240327,20240331,,166,136,1,24,12,195.79,5.7,110.14,2349.48,1321.68,1027.8,Téléphone,,4
4033,CMD-101503,20240906,20240912,20241023,155,67,1,19,12,38.89,6.5,23.77,466.68,285.24,181.44,Téléphone,47,6
4034,CMD-100931,20240614,20240623,20240723,135,37,1,29,8,27.57,7.9,16.31,220.56,130.48,90.08,Représentant,39,9
4035,CMD-100246,20240307,20240316,20240327,189,10,2,19,6,146.27,10.3,87.08,877.62,522.48,355.14,Non renseigné,20,9
4036,CMD-101339,20240819,20240826,20240930,12,38,2,39,4,484.58,12.2,313.36,1938.32,1253.44,684.88,Portail web,42,7
4037,CMD-101333,20240817,20240821,20240918,141,121,2,39,12,72.46,6.9,43.73,869.52,524.76,344.76,Téléphone,32,4
4038,CMD-100708,20240515,20240524,20240621,8,50,1,8,3,425.99,15.5,291.69,1277.97,875.07,402.9,Représentant,37,9
4039,CMD-100329,20240320,20240325,20240516,213,172,1,39,8,407.87,2.6,216.67,3262.96,1733.36,1529.6,Téléphone,57,5
4040,CMD-101997,20241030,20241107,20241124,202,90,2,24,12,92.48,3.5,57.58,1109.76,690.96,418.8,Téléphone,25,8
4041,CMD-100033,20240109,20240118,20240222,199,136,3,19,4,184.82,11.0,110.14,739.28,440.56,298.72,Téléphone,44,9
4042,CMD-101862,20241015,20241019,20241211,165,136,3,18,2,194.63,6.3,110.14,389.26,220.28,168.98,Représentant,57,4
4043,CMD-100715,20240515,20240521,20240617,128,8,1,10,2,227.5,2.7,128.94,455.0,257.88,197.12,Téléphone,33,6
4044,CMD-101329,20240816,20240821,20240925,97,111,3,29,12,184.72,16.6,145.84,2216.64,1750.08,466.56,Salon,40,5
4045,CMD-101990,20241030,20241104,20241128,210,170,2,29,25,27.4,22.1,16.6,685.0,415.0,270.0,Téléphone,29,5
4046,CMD-101861,20241015,20241023,20241106,120,136,2,19,3,184.76,11.0,110.14,554.28,330.42,223.86,Représentant,22,8
4047,CMD-100911,20240611,20240615,20240807,31,121,2,29,8,68.81,11.6,43.73,550.48,349.84,200.64,Courriel,57,4
4048,CMD-100240,20240306,20240310,20240414,214,62,3,8,45,146.1,18.7,112.54,6574.5,5064.3,1510.2,Téléphone,39,4
4049,CMD-101033,20240628,20240703,20240821,89,27,1,10,3,344.3,24.8,249.72,1032.9,749.16,283.74,Salon,54,5
4050,CMD-100942,20240614,20240620,20240724,217,33,1,39,1,163.14,12.9,110.89,163.14,110.89,52.25,Salon,40,6
4051,CMD-101508,20240909,20240917,20241102,136,167,2,18,1,311.16,16.2,205.42,311.16,205.42,105.74,Téléphone,54,8
