rejet_id,source,cle,champ,valeur,motif,action
1477,compta_charges.csv,09/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1478,compta_charges.csv,02/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1479,compta_charges.csv,05/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1480,compta_charges.csv,06/2025 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1481,compta_charges.csv,07/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1482,compta_charges.csv,03/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1483,compta_charges.csv,12/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1484,compta_charges.csv,11/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1485,compta_charges.csv,01/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1486,compta_charges.csv,06/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1487,compta_charges.csv,10/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1488,compta_charges.csv,11/2024|Énergie|ENT-SAG,-,ecriture deja comptabilisee,doublon_exact,rejetee
1489,compta_charges.csv,01/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1490,compta_charges.csv,01/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1491,compta_charges.csv,07/2024 logiciels et ti,Categorie,logiciels et ti,variante_ecriture,corrigee
1492,compta_charges.csv,02/2024|Énergie|ENT-QC,-,ecriture deja comptabilisee,doublon_exact,rejetee
1493,compta_charges.csv,08/2025 LOGICIELS ET TI,Categorie,LOGICIELS ET TI,variante_ecriture,corrigee
1494,compta_charges.csv,03/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1495,compta_charges.csv,03/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1496,compta_charges.csv,01/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1497,compta_charges.csv,09/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1498,compta_charges.csv,12/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1499,compta_charges.csv,10/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1500,compta_charges.csv,12/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1501,compta_charges.csv,05/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1502,compta_charges.csv,07/2024 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1503,compta_charges.csv,05/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1504,compta_charges.csv,02/2024 logiciels et ti,Categorie,logiciels et ti,variante_ecriture,corrigee
1505,compta_charges.csv,04/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1506,compta_charges.csv,03/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1507,compta_charges.csv,05/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1508,compta_charges.csv,09/2024 HONORAIRES PROFESSIONNELS,Categorie,HONORAIRES PROFESSIONNELS,variante_ecriture,corrigee
1509,compta_charges.csv,01/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1510,compta_charges.csv,06/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1511,compta_charges.csv,06/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1512,compta_charges.csv,11/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1513,compta_charges.csv,10/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1514,compta_charges.csv,07/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1515,compta_charges.csv,08/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1516,compta_charges.csv,06/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1517,compta_charges.csv,01/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1518,compta_charges.csv,10/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1519,compta_charges.csv,11/2024 honoraires professionnels,Categorie,honoraires professionnels,variante_ecriture,corrigee
1520,compta_charges.csv,06/2024 LOGICIELS ET TI,Categorie,LOGICIELS ET TI,variante_ecriture,corrigee
1521,compta_charges.csv,09/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1522,compta_charges.csv,07/2025 LOGICIELS ET TI,Categorie,LOGICIELS ET TI,variante_ecriture,corrigee
1523,compta_charges.csv,10/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1524,compta_charges.csv,07/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1525,compta_charges.csv,02/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1526,compta_charges.csv,01/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1527,compta_charges.csv,06/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1528,compta_charges.csv,04/2025 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1529,compta_charges.csv,06/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1530,compta_charges.csv,05/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1531,compta_charges.csv,03/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1532,compta_charges.csv,08/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1533,compta_charges.csv,05/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1534,compta_charges.csv,04/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1535,compta_charges.csv,07/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1536,compta_charges.csv,03/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1537,compta_charges.csv,07/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1538,compta_charges.csv,11/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1539,compta_charges.csv,04/2025 logiciels et ti,Categorie,logiciels et ti,variante_ecriture,corrigee
1540,compta_charges.csv,05/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1541,compta_charges.csv,12/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1542,compta_charges.csv,12/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1543,compta_charges.csv,08/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1544,compta_charges.csv,10/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1545,compta_charges.csv,07/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1546,compta_charges.csv,01/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1547,compta_charges.csv,11/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1548,compta_charges.csv,08/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1549,compta_charges.csv,04/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1550,compta_charges.csv,01/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1551,compta_charges.csv,08/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1552,compta_charges.csv,04/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1553,compta_charges.csv,06/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1554,compta_charges.csv,04/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1555,compta_charges.csv,01/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1556,compta_charges.csv,09/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1557,compta_charges.csv,05/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1558,compta_charges.csv,12/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1559,compta_charges.csv,11/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1560,compta_charges.csv,10/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1561,compta_charges.csv,06/2025 honoraires professionnels,Categorie,honoraires professionnels,variante_ecriture,corrigee
1562,compta_charges.csv,05/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1563,compta_charges.csv,11/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1564,compta_charges.csv,02/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1565,compta_charges.csv,08/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1566,compta_charges.csv,03/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1567,compta_charges.csv,05/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1568,compta_charges.csv,07/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1569,compta_charges.csv,04/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1570,compta_charges.csv,10/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1571,compta_charges.csv,07/2025|Entretien et réparations|ENT-SAG,-,ecriture deja comptabilisee,doublon_exact,rejetee
1572,compta_charges.csv,11/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1573,compta_charges.csv,01/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1574,compta_charges.csv,07/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1575,compta_charges.csv,12/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1576,compta_charges.csv,03/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1577,compta_charges.csv,08/2024|Énergie|ENT-QC,-,ecriture deja comptabilisee,doublon_exact,rejetee
1578,compta_charges.csv,12/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1579,compta_charges.csv,06/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1580,compta_charges.csv,02/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1581,compta_charges.csv,06/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1582,compta_charges.csv,01/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1583,compta_charges.csv,10/2025 honoraires professionnels,Categorie,honoraires professionnels,variante_ecriture,corrigee
1584,compta_charges.csv,02/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1585,compta_charges.csv,07/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1586,compta_charges.csv,03/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1587,compta_charges.csv,12/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1588,compta_charges.csv,07/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1589,compta_charges.csv,08/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1590,compta_charges.csv,05/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1591,compta_charges.csv,11/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1592,compta_charges.csv,02/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1593,compta_charges.csv,07/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1594,compta_charges.csv,07/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1595,compta_charges.csv,11/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1596,compta_charges.csv,04/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1597,compta_charges.csv,03/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1598,compta_charges.csv,03/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1599,compta_charges.csv,09/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1600,compta_charges.csv,01/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1601,compta_charges.csv,10/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1602,compta_charges.csv,02/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1603,compta_charges.csv,07/2025|Entretien et réparations|ENT-MTL,-,ecriture deja comptabilisee,doublon_exact,rejetee
1604,compta_charges.csv,06/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1605,compta_charges.csv,06/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1606,compta_charges.csv,04/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1607,compta_charges.csv,03/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1608,compta_charges.csv,11/2025 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1609,compta_charges.csv,04/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1610,compta_charges.csv,02/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1611,compta_charges.csv,12/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1612,compta_charges.csv,07/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1613,compta_charges.csv,11/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1614,compta_charges.csv,08/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1615,compta_charges.csv,05/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1616,compta_charges.csv,11/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1617,compta_charges.csv,11/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1618,compta_charges.csv,01/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1619,compta_charges.csv,01/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1620,compta_charges.csv,01/2024 logiciels et ti,Categorie,logiciels et ti,variante_ecriture,corrigee
1621,compta_charges.csv,02/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1622,compta_charges.csv,06/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1623,compta_charges.csv,12/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1624,compta_charges.csv,07/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1625,compta_charges.csv,02/2024 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1626,compta_charges.csv,05/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1627,compta_charges.csv,12/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1628,compta_charges.csv,03/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1629,compta_charges.csv,07/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1630,compta_charges.csv,01/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1631,compta_charges.csv,07/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1632,compta_charges.csv,10/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1633,compta_charges.csv,11/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1634,compta_charges.csv,03/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1635,compta_charges.csv,09/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1636,compta_charges.csv,04/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1637,compta_charges.csv,02/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1638,compta_charges.csv,04/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1639,compta_charges.csv,05/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1640,compta_charges.csv,08/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1641,compta_charges.csv,08/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1642,compta_charges.csv,09/2025 LOGICIELS ET TI,Categorie,LOGICIELS ET TI,variante_ecriture,corrigee
1643,compta_charges.csv,01/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1644,compta_charges.csv,09/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1645,compta_charges.csv,05/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1646,compta_charges.csv,06/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1647,compta_charges.csv,10/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1648,compta_charges.csv,12/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1649,compta_charges.csv,05/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1650,compta_charges.csv,02/2025 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1651,compta_charges.csv,03/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1652,compta_charges.csv,08/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1653,compta_charges.csv,06/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1654,compta_charges.csv,05/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1655,compta_charges.csv,12/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1656,compta_charges.csv,03/2024 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1657,compta_charges.csv,04/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1658,compta_charges.csv,09/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1659,compta_charges.csv,03/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1660,compta_charges.csv,03/2024 HONORAIRES PROFESSIONNELS,Categorie,HONORAIRES PROFESSIONNELS,variante_ecriture,corrigee
1661,compta_charges.csv,05/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1662,compta_charges.csv,04/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1663,compta_charges.csv,08/2024 honoraires professionnels,Categorie,honoraires professionnels,variante_ecriture,corrigee
1664,compta_charges.csv,09/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1665,compta_charges.csv,09/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1666,compta_charges.csv,12/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1667,compta_charges.csv,06/2025 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1668,compta_charges.csv,04/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1669,compta_charges.csv,09/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1670,compta_charges.csv,03/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1671,compta_charges.csv,12/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1672,compta_charges.csv,08/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1673,compta_charges.csv,11/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1674,compta_charges.csv,06/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1675,compta_charges.csv,06/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1676,compta_charges.csv,05/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1677,compta_charges.csv,03/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1678,compta_charges.csv,08/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1679,compta_charges.csv,01/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1680,compta_charges.csv,02/2024 HONORAIRES PROFESSIONNELS,Categorie,HONORAIRES PROFESSIONNELS,variante_ecriture,corrigee
1681,compta_charges.csv,12/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1682,compta_charges.csv,01/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1683,compta_charges.csv,02/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1684,compta_charges.csv,08/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1685,compta_charges.csv,01/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1686,compta_charges.csv,03/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1687,compta_charges.csv,02/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1688,compta_charges.csv,12/2025 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1689,compta_charges.csv,09/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1690,compta_charges.csv,10/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1691,compta_charges.csv,05/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1692,compta_charges.csv,11/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1693,compta_charges.csv,12/2025 LOGICIELS ET TI,Categorie,LOGICIELS ET TI,variante_ecriture,corrigee
1694,compta_charges.csv,09/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1695,compta_charges.csv,10/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1696,compta_charges.csv,04/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1697,compta_charges.csv,02/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1698,compta_charges.csv,06/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1699,compta_charges.csv,09/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1700,compta_charges.csv,07/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1701,compta_charges.csv,09/2025 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1702,compta_charges.csv,10/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1703,compta_charges.csv,03/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1704,compta_charges.csv,03/2024|Assurances|ENT-QC,-,ecriture deja comptabilisee,doublon_exact,rejetee
1705,compta_charges.csv,06/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1706,compta_charges.csv,10/2024 HONORAIRES PROFESSIONNELS,Categorie,HONORAIRES PROFESSIONNELS,variante_ecriture,corrigee
1707,compta_charges.csv,11/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1708,compta_charges.csv,12/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1709,compta_charges.csv,09/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1710,compta_charges.csv,09/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1711,compta_charges.csv,11/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1712,compta_charges.csv,01/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1713,compta_charges.csv,03/2025 logiciels et ti,Categorie,logiciels et ti,variante_ecriture,corrigee
1714,compta_charges.csv,05/2025|Énergie|ENT-SAG,-,ecriture deja comptabilisee,doublon_exact,rejetee
1715,compta_charges.csv,10/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1716,compta_charges.csv,05/2024 HONORAIRES PROFESSIONNELS,Categorie,HONORAIRES PROFESSIONNELS,variante_ecriture,corrigee
1717,compta_charges.csv,10/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1718,compta_charges.csv,06/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1719,compta_charges.csv,11/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1720,compta_charges.csv,01/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1721,compta_charges.csv,12/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1722,compta_charges.csv,10/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1723,compta_charges.csv,07/2024 énergie,Categorie,énergie,variante_ecriture,corrigee
1724,compta_charges.csv,07/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1725,compta_charges.csv,12/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1726,compta_charges.csv,02/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1727,compta_charges.csv,11/2025|Assurances|ENT-MTL,-,ecriture deja comptabilisee,doublon_exact,rejetee
1728,compta_charges.csv,11/2024 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
