stock_id,date_id,entrepot_id,produit_id,quantite,cout_unitaire,valeur_stock,seuil_minimum,sous_seuil
2245,20240229,2,76,15,281.11,4216.65,11,0
2246,20240531,2,48,63,32.82,2067.66,15,0
2247,20250331,2,121,0,44.65,0.0,9,1
2248,20250930,3,40,12,274.41,3292.92,7,0
2249,20240531,1,147,19,339.78,6455.82,10,0
2250,20241031,3,99,93,287.66,26752.38,5,0
2251,20251231,1,45,0,78.37,0.0,16,1
2252,20251130,2,164,15,100.45,1506.75,10,0
2253,20251231,1,25,0,149.35,0.0,9,1
2254,20240831,1,86,59,80.72,4762.48,12,0
2255,20240531,2,74,0,108.27,0.0,12,1
2256,20240331,1,170,28,16.6,464.8,12,0
2257,20240630,1,129,11,45.49,500.39,20,1
2258,20240531,3,66,2,199.26,398.52,4,1
2259,20251231,2,101,9,75.83,682.47,12,1
2260,20240430,1,6,65,178.72,11616.8,11,0
2261,20241031,2,152,42,265.82,11164.44,9,0
2262,20250930,1,55,7,213.75,1496.25,16,1
2263,20241031,1,97,56,210.05,11762.8,12,0
2264,20251231,3,102,23,260.69,5995.87,4,0
2265,20251130,1,151,58,92.25,5350.5,10,0
2266,20251231,1,54,19,262.94,4995.86,17,0
2267,20251231,1,168,26,229.43,5965.18,13,0
2268,20250930,1,95,48,64.62,3101.76,8,0
2269,20251231,1,63,0,247.24,0.0,21,1
2270,20250831,2,174,26,169.01,4394.26,12,0
2271,20250331,3,149,17,111.14,1889.38,7,0
2272,20241130,2,137,51,25.06,1278.06,13,0
2273,20250831,1,131,7,37.08,259.56,14,1
2274,20250228,2,103,4,154.84,619.36,12,1
2275,20241031,2,73,60,255.0,15300.0,13,0
2276,20240531,2,115,41,46.26,1896.66,11,0
2277,20241130,2,42,19,261.53,4969.07,22,1
2278,20240930,2,47,23,70.06,1611.38,14,0
2279,20241231,3,37,38,16.31,619.78,9,0
2280,20250731,3,100,17,369.19,6276.23,4,0
2281,20241130,1,25,3,146.28,438.84,9,1
2282,20250930,2,54,5,262.94,1314.7,16,1
2283,20250731,2,20,70,33.12,2318.4,15,0
2284,20251231,2,178,24,119.43,2866.32,16,0
2285,20251130,2,36,15,191.63,2874.45,18,1
2286,20250228,3,67,0,24.27,0.0,6,1
2287,20240731,2,57,62,19.26,1194.12,16,0
2288,20240430,1,129,22,45.49,1000.78,20,0
2289,20250430,3,107,94,150.54,14150.76,6,0
2290,20250131,3,103,3,154.84,464.52,5,1
2291,20240731,2,142,0,98.85,0.0,10,1
2292,20241130,1,74,55,108.27,5954.85,13,0
2293,20241231,2,97,24,210.05,5041.2,11,0
2294,20250630,1,49,100,31.22,3122.0,18,0
2295,20250331,1,86,17,82.42,1401.14,12,0
2296,20251130,3,133,88,62.95,5539.6,7,0
2297,20251031,1,10,0,88.91,0.0,12,1
2298,20251031,2,7,9,57.14,514.26,9,0
2299,20251031,3,143,76,220.45,16754.2,5,0
2300,20250731,3,140,22,41.26,907.72,5,0
2301,20251130,1,146,88,225.52,19845.76,14,0
2302,20250831,2,146,0,225.52,0.0,14,1
2303,20240731,1,57,76,19.26,1463.76,17,0
2304,20251031,3,166,34,217.35,7389.9,5,0
2305,20250731,3,2,40,298.72,11948.8,3,0
2306,20251231,1,43,4,300.28,1201.12,15,1
2307,20240131,1,99,9,287.66,2588.94,12,1
2308,20241031,3,46,38,308.91,11738.58,7,0
2309,20240630,2,41,55,159.88,8793.4,15,0
2310,20241031,3,117,6,98.28,589.68,4,0
2311,20240930,1,138,81,86.38,6996.78,14,0
2312,20240731,3,162,40,66.97,2678.8,6,0
2313,20250430,3,108,84,169.96,14276.64,6,0
2314,20251130,1,143,65,220.45,14329.25,13,0
2315,20240331,1,144,16,96.31,1540.96,15,0
2316,20241031,2,86,43,80.72,3470.96,11,0
2317,20250228,2,107,12,150.54,1806.48,13,1
2318,20240229,2,25,12,146.28,1755.36,9,0
2319,20240930,2,6,6,178.72,1072.32,10,1
2320,20250831,2,164,15,100.45,1506.75,10,0
2321,20251031,2,165,17,107.92,1834.64,12,0
2322,20240731,3,117,11,98.28,1081.08,4,0
2323,20250531,2,128,7,78.87,552.09,10,1
2324,20240430,2,80,15,173.12,2596.8,11,0
2325,20240731,2,28,57,140.77,8023.89,13,0
2326,20240531,1,103,68,151.66,10312.88,13,0
2327,20250430,1,77,20,171.09,3421.8,14,0
2328,20250831,3,150,23,347.06,7982.38,6,0
2329,20240831,1,49,112,30.58,3424.96,18,0
2330,20250430,2,17,62,313.71,19450.02,13,0
2331,20251031,1,74,65,130.44,8478.6,13,0
2332,20240430,1,27,69,249.72,17230.68,14,0
2333,20240430,1,73,24,255.0,6120.0,14,0
2334,20250131,1,33,28,113.22,3170.16,14,0
2335,20240229,3,89,0,157.64,0.0,5,1
2336,20240430,2,124,56,150.61,8434.16,12,0
2337,20250731,1,182,26,58.06,1509.56,14,0
2338,20240630,3,161,15,62.84,942.6,6,0
2339,20240731,2,82,5,278.39,1391.95,10,1
2340,20240131,1,67,9,23.77,213.93,14,1
2341,20250930,1,84,56,375.89,21049.84,12,0
2342,20241130,2,10,9,87.08,783.72,11,1
2343,20241130,3,161,32,62.84,2010.88,6,0
2344,20251231,2,29,4,243.45,973.8,10,1
2345,20250630,2,21,48,242.82,11655.36,11,0
2346,20241231,2,47,24,70.06,1681.44,14,0
2347,20251231,1,9,8,67.67,541.36,9,1
2348,20240331,1,54,101,257.53,26010.53,17,0
2349,20240630,1,136,15,110.14,1652.1,12,0
2350,20240131,3,172,50,216.67,10833.5,5,0
2351,20250930,2,172,20,221.22,4424.4,12,0
2352,20240331,2,164,15,98.38,1475.7,10,0
2353,20250630,2,31,53,300.62,15932.86,13,0
2354,20250531,2,32,46,409.59,18841.14,12,0
2355,20240331,3,26,27,241.74,6526.98,4,0
2356,20250930,1,50,20,297.82,5956.4,19,0
2357,20240131,2,92,13,140.04,1820.52,14,1
2358,20250131,3,47,12,71.53,858.36,6,0
2359,20240531,3,67,16,23.77,380.32,6,0
2360,20240131,3,66,4,199.26,797.04,4,0
2361,20250331,2,175,16,96.85,1549.6,16,0
2362,20251231,2,173,23,212.35,4884.05,15,0
2363,20251231,2,176,28,328.78,9205.84,16,0
2364,20250630,1,105,74,169.61,12551.14,12,0
2365,20250430,2,99,19,293.7,5580.3,11,0
2366,20240131,1,138,8,86.38,691.04,14,1
2367,20240930,1,65,64,128.81,8243.84,12,0
2368,20241130,1,72,58,196.62,11403.96,13,0
2369,20241231,1,177,18,211.22,3801.96,12,0
2370,20251130,2,127,64,174.31,11155.84,14,0
2371,20250630,1,36,122,191.63,23378.86,19,0
2372,20250831,1,93,62,159.25,9873.5,10,0
2373,20250131,1,174,28,169.01,4732.28,13,0
2374,20251130,3,156,77,164.64,12677.28,5,0
2375,20240731,1,149,10,108.85,1088.5,18,1
2376,20241031,3,19,25,170.21,4255.25,5,0
2377,20250531,2,133,22,62.95,1384.9,15,0
2378,20241031,1,35,13,30.0,390.0,19,1
2379,20241231,2,32,15,339.97,5099.55,12,0
2380,20240531,1,133,4,61.66,246.64,16,1
2381,20240430,3,29,60,238.44,14306.4,4,0
2382,20250731,2,29,42,243.45,10224.9,10,0
2383,20240630,1,6,52,178.72,9293.44,11,0
2384,20241130,2,138,71,86.38,6132.98,13,0
2385,20250930,2,8,3,155.34,466.02,9,1
2386,20250630,1,134,2,61.77,123.54,10,1
2387,20250331,2,125,8,291.24,2329.92,11,1
2388,20250430,3,41,104,163.24,16976.96,7,0
2389,20250228,1,113,8,281.81,2254.48,10,1
2390,20250930,2,51,7,79.76,558.32,17,1
2391,20240430,1,84,21,312.0,6552.0,12,0
2392,20250531,3,126,83,133.03,11041.49,5,0
2393,20240131,1,166,21,212.88,4470.48,13,0
2394,20240430,2,33,63,110.89,6986.07,13,0
2395,20240831,2,148,6,296.06,1776.36,11,1
2396,20250731,1,30,58,119.13,6909.54,11,0
2397,20241231,3,27,24,249.72,5993.28,6,0
2398,20250228,3,86,3,82.42,247.26,5,1
2399,20240831,1,52,86,179.27,15417.22,17,0
2400,20240331,1,38,131,313.36,41050.16,21,0
2401,20251130,1,60,11,291.44,3205.84,17,1
2402,20240131,2,146,13,220.88,2871.44,14,1
2403,20251130,3,168,17,229.43,3900.31,5,0
2404,20241031,2,80,55,173.12,9521.6,11,0
2405,20240131,1,61,26,75.23,1955.98,18,0
2406,20240229,2,110,13,178.91,2325.83,12,0
2407,20251130,1,29,14,243.45,3408.3,10,0
2408,20250430,1,44,90,199.55,17959.5,17,0
2409,20240831,1,116,8,58.93,471.44,16,1
2410,20250331,1,107,10,150.54,1505.4,14,1
2411,20250430,1,65,10,131.52,1315.2,12,1
2412,20240229,2,149,22,108.85,2394.7,17,0
2413,20241130,3,55,37,209.35,7745.95,7,0
2414,20250831,3,149,6,111.14,666.84,7,1
2415,20241031,2,21,10,201.55,2015.5,11,1
2416,20251031,1,150,74,347.06,25682.44,14,0
2417,20240430,1,116,86,58.93,5067.98,16,0
2418,20250430,3,137,18,25.59,460.62,5,0
2419,20250630,3,41,127,163.24,20731.48,7,0
2420,20250430,1,10,67,88.91,5956.97,12,0
2421,20240430,3,148,26,296.06,7697.56,5,0
2422,20250531,1,107,101,150.54,15204.54,14,0
2423,20250531,2,76,0,338.68,0.0,11,1
2424,20250731,2,34,61,182.99,11162.39,12,0
2425,20240831,3,109,20,303.82,6076.4,4,0
2426,20250831,2,178,25,119.43,2985.75,16,0
2427,20250531,3,68,0,342.49,0.0,5,1
2428,20240731,1,37,142,16.31,2316.02,22,0
2429,20251031,3,9,0,67.67,0.0,3,1
2430,20240731,2,131,12,36.32,435.84,13,1
2431,20240831,3,111,25,145.84,3646.0,5,0
2432,20240831,1,13,17,308.85,5250.45,12,0
2433,20251231,1,126,13,133.03,1729.39,12,0
2434,20251130,1,21,3,242.82,728.46,12,1
2435,20240531,2,165,22,105.7,2325.4,12,0
2436,20251231,3,98,8,309.76,2478.08,6,0
2437,20251231,3,180,17,95.3,1620.1,6,0
2438,20250531,3,109,70,310.2,21714.0,4,0
2439,20250430,1,26,64,246.82,15796.48,11,0
2440,20241031,3,75,78,59.74,4659.72,5,0
2441,20250630,3,150,26,347.06,9023.56,6,0
2442,20240831,3,131,10,36.32,363.2,6,0
2443,20250831,1,4,9,158.83,1429.47,11,1
2444,20250131,1,143,1,220.45,220.45,13,1
2445,20240229,3,71,14,301.72,4224.08,7,0
2446,20240430,1,20,87,32.44,2822.28,16,0
2447,20250131,2,42,0,267.02,0.0,22,1
2448,20240131,2,178,28,116.97,3275.16,16,0
2449,20240331,1,64,95,69.43,6595.85,15,0
2450,20240630,1,125,67,285.25,19111.75,12,0
2451,20250430,2,40,94,274.41,25794.54,17,0
2452,20250331,3,103,22,154.84,3406.48,5,0
2453,20250731,2,51,81,79.76,6460.56,17,0
2454,20250531,2,144,2,98.33,196.66,14,1
2455,20250331,3,124,8,153.77,1230.16,5,0
2456,20240531,1,124,63,150.61,9488.43,12,0
2457,20250731,1,45,77,78.37,6034.49,16,0
2458,20251231,2,2,5,298.72,1493.6,7,1
2459,20251031,3,131,84,37.08,3114.72,6,0
2460,20241130,2,23,6,239.29,1435.74,13,1
2461,20240831,3,54,114,257.53,29358.42,7,0
2462,20250630,3,165,42,107.92,4532.64,5,0
2463,20250228,1,116,8,60.17,481.36,16,1
2464,20251031,3,71,94,363.51,34169.94,7,0
2465,20250228,1,89,1,160.95,160.95,12,1
2466,20250930,1,69,83,239.15,19849.45,12,0
2467,20250630,3,73,13,307.22,3993.86,6,0
2468,20250831,1,92,76,168.72,12822.72,15,0
2469,20240430,1,162,30,66.97,2009.1,14,0
2470,20250331,1,40,84,274.41,23050.44,18,0
2471,20251130,1,85,60,49.28,2956.8,10,0
2472,20240430,2,29,39,238.44,9299.16,10,0
2473,20241231,3,100,12,306.44,3677.28,4,0
2474,20241231,2,107,13,147.44,1916.72,13,0
2475,20240831,3,120,11,182.88,2011.68,5,0
2476,20241031,3,92,98,140.04,13723.92,6,0
2477,20251031,3,47,4,71.53,286.12,6,1
2478,20240831,1,123,0,129.56,0.0,13,1
2479,20240630,3,181,38,305.97,11626.86,8,0
2480,20240531,1,76,0,281.11,0.0,12,1
2481,20241031,3,177,10,211.22,2112.2,5,0
2482,20240229,1,149,0,108.85,0.0,18,1
2483,20251130,3,46,40,372.17,14886.8,7,0
2484,20251130,3,148,73,302.28,22066.44,5,0
2485,20250331,1,148,5,302.28,1511.4,12,1
2486,20240630,1,181,36,305.97,11014.92,18,0
2487,20240531,1,44,106,195.45,20717.7,17,0
2488,20250430,2,95,6,54.77,328.62,7,1
2489,20240831,2,146,1,220.88,220.88,14,1
2490,20240831,2,49,72,30.58,2201.76,17,0
2491,20250731,1,61,109,76.81,8372.29,18,0
2492,20240630,1,73,9,255.0,2295.0,14,1
2493,20240630,1,114,72,149.59,10770.48,12,0
2494,20240930,2,180,34,93.34,3173.56,14,0
2495,20240430,2,97,8,210.05,1680.4,11,1
2496,20241130,3,122,15,208.3,3124.5,4,0
2497,20240930,2,151,46,90.35,4156.1,10,0
2498,20250630,1,6,55,182.47,10035.85,11,0
2499,20250831,1,40,128,274.41,35124.48,18,0
2500,20250228,2,163,20,300.77,6015.4,10,0
2501,20240229,1,26,7,241.74,1692.18,11,1
2502,20250228,2,162,24,68.38,1641.12,14,0
2503,20240731,2,129,13,45.49,591.37,19,1
2504,20240630,1,58,111,146.46,16257.06,18,0
2505,20240731,2,144,4,96.31,385.24,14,1
2506,20240831,1,63,112,242.15,27120.8,21,0
2507,20250630,1,74,0,130.44,0.0,13,1
2508,20240731,2,74,0,108.27,0.0,12,1
2509,20251130,2,120,16,186.72,2987.52,11,0
2510,20241231,1,128,65,77.25,5021.25,10,0
2511,20240831,1,83,60,157.14,9428.4,11,0
2512,20240930,2,129,87,45.49,3957.63,19,0
2513,20250331,1,95,12,54.77,657.24,8,0
2514,20241130,1,65,59,128.81,7599.79,12,0
2515,20240229,1,23,6,239.29,1435.74,14,1
2516,20240831,3,154,11,323.13,3554.43,5,0
2517,20241031,3,139,128,198.93,25463.04,7,0
2518,20251130,3,17,0,313.71,0.0,6,1
2519,20240731,2,46,77,308.91,23786.07,17,0
2520,20250930,2,138,66,88.19,5820.54,13,0
2521,20240531,3,172,28,216.67,6066.76,5,0
2522,20250228,1,4,11,158.83,1747.13,11,0
2523,20240930,2,146,66,220.88,14578.08,14,0
2524,20240930,2,133,59,61.66,3637.94,15,0
2525,20240229,1,14,16,26.62,425.92,15,0
2526,20241130,1,99,67,287.66,19273.22,12,0
2527,20240430,2,94,8,121.74,973.92,11,1
2528,20240731,1,145,9,108.83,979.47,16,1
2529,20240131,2,116,10,58.93,589.3,16,1
2530,20240630,1,84,7,312.0,2184.0,12,1
2531,20241031,2,60,5,241.9,1209.5,16,1
2532,20241231,1,140,66,40.41,2667.06,12,0
2533,20240430,1,113,60,276.01,16560.6,10,0
2534,20240731,1,135,20,39.89,797.8,15,0
2535,20240630,1,103,69,151.66,10464.54,13,0
2536,20250731,3,63,117,247.24,28927.08,9,0
2537,20241031,3,147,62,339.78,21066.36,4,0
2538,20251031,3,180,28,95.3,2668.4,6,0
2539,20240930,3,136,86,110.14,9472.04,5,0
2540,20250930,1,161,27,64.16,1732.32,14,0
2541,20251031,3,65,81,155.19,12570.39,5,0
2542,20240731,1,178,35,116.97,4093.95,17,0
2543,20250630,3,8,52,155.34,8077.68,4,0
2544,20240930,2,182,20,56.87,1137.4,13,0
2545,20251031,2,53,16,180.55,2888.8,19,1
2546,20251231,2,181,48,312.4,14995.2,17,0
2547,20240630,1,18,31,242.09,7504.79,6,0
2548,20240131,3,149,11,108.85,1197.35,7,0
2549,20250131,3,16,15,224.02,3360.3,4,0
2550,20240930,2,106,4,333.09,1332.36,13,1
2551,20240930,3,108,9,166.46,1498.14,6,0
2552,20250131,3,71,14,308.06,4312.84,7,0
2553,20240229,2,105,3,166.12,498.36,11,1
2554,20250630,1,28,70,143.73,10061.1,14,0
2555,20240930,2,161,37,62.84,2325.08,13,0
2556,20250131,1,14,21,27.18,570.78,15,0
2557,20250731,2,58,67,149.54,10019.18,17,0
2558,20240131,1,132,12,125.81,1509.72,14,1
2559,20240131,3,153,10,113.61,1136.1,4,0
2560,20250430,2,91,7,284.93,1994.51,11,1
2561,20240630,2,42,112,261.53,29291.36,22,0
2562,20250228,2,28,9,143.73,1293.57,13,1
2563,20250331,1,123,0,132.28,0.0,13,1
2564,20250630,1,76,6,338.68,2032.08,12,1
2565,20251130,1,127,86,174.31,14990.66,15,0
2566,20240331,3,133,20,61.66,1233.2,7,0
2567,20250430,1,118,77,343.17,26424.09,13,0
2568,20240630,1,90,4,57.58,230.32,12,1
2569,20240531,1,13,66,308.85,20384.1,12,0
2570,20241130,2,95,35,53.64,1877.4,7,0
2571,20241231,1,82,18,278.39,5011.02,11,0
2572,20240430,1,171,25,83.7,2092.5,12,0
2573,20250228,2,182,31,58.06,1799.86,13,0
2574,20240831,1,31,13,294.44,3827.72,14,1
2575,20240630,3,94,19,121.74,2313.06,5,0
2576,20250131,3,57,17,19.66,334.22,7,0
2577,20240930,1,52,0,179.27,0.0,17,1
2578,20240430,1,85,0,40.9,0.0,10,1
2579,20250430,2,36,72,162.4,11692.8,18,0
2580,20241231,1,25,5,146.28,731.4,9,1
2581,20241130,3,33,9,110.89,998.01,6,0
2582,20240229,1,127,3,170.72,512.16,15,1
2583,20240630,1,67,19,23.77,451.63,14,0
2584,20250930,3,161,26,64.16,1668.16,6,0
2585,20250831,1,128,11,78.87,867.57,10,0
2586,20240531,2,138,18,86.38,1554.84,13,0
2587,20240331,1,176,44,322.02,14168.88,17,0
2588,20250430,1,33,86,113.22,9736.92,14,0
2589,20250831,2,48,69,33.51,2312.19,15,0
2590,20240131,1,9,5,66.28,331.4,9,1
2591,20251231,2,156,42,164.64,6914.88,11,0
2592,20241231,1,178,28,116.97,3275.16,17,0
2593,20251231,1,37,2,16.65,33.3,22,1
2594,20240630,3,2,43,292.58,12580.94,3,0
2595,20240630,2,128,8,77.25,618.0,10,1
2596,20250331,1,109,19,310.2,5893.8,11,0
2597,20240831,2,6,9,178.72,1608.48,10,1
2598,20240831,1,45,90,76.76,6908.4,16,0
2599,20241130,3,80,74,173.12,12810.88,5,0
2600,20240229,1,141,3,307.78,923.34,10,1
2601,20251130,1,55,20,213.75,4275.0,16,0
2602,20250430,2,139,11,203.11,2234.21,16,1
2603,20250228,1,13,11,315.34,3468.74,12,1
2604,20241031,2,19,3,170.21,510.63,11,1
2605,20240430,1,26,59,241.74,14262.66,11,0
2606,20250930,3,141,65,314.24,20425.6,4,0
2607,20240229,2,171,13,83.7,1088.1,12,0
2608,20240630,2,149,6,108.85,653.1,17,1
2609,20250228,2,34,13,155.08,2016.04,12,0
2610,20240229,3,118,12,336.11,4033.32,5,0
2611,20240531,2,146,10,220.88,2208.8,14,1
2612,20251231,1,65,11,155.19,1707.09,12,1
2613,20251231,2,8,11,155.34,1708.74,9,0
2614,20250228,2,126,15,133.03,1995.45,12,0
2615,20240430,2,178,30,116.97,3509.1,16,0
2616,20240229,2,173,13,207.98,2703.74,15,1
2617,20240731,1,1,47,182.3,8568.1,9,0
2618,20251231,1,102,17,260.69,4431.73,10,0
2619,20250831,2,6,11,182.47,2007.17,10,0
2620,20240331,1,18,6,242.09,1452.54,6,0
2621,20240731,1,50,94,291.69,27418.86,19,0
2622,20240131,3,46,21,308.91,6487.11,7,0
2623,20240930,3,160,26,40.71,1058.46,6,0
2624,20240630,1,141,5,307.78,1538.9,10,1
2625,20240930,3,19,16,170.21,2723.36,5,0
2626,20250331,1,19,7,173.78,1216.46,12,1
2627,20240229,2,46,21,308.91,6487.11,17,0
2628,20250930,2,171,25,85.46,2136.5,12,0
2629,20250630,2,136,9,112.45,1012.05,12,1
2630,20240531,3,121,70,43.73,3061.1,4,0
2631,20250228,1,146,14,225.52,3157.28,14,0
2632,20240731,1,171,27,83.7,2259.9,12,0
2633,20240229,1,143,22,215.92,4750.24,13,0
2634,20241031,2,127,59,170.72,10072.48,14,0
2635,20241031,3,178,42,116.97,4912.74,7,0
2636,20250228,3,50,8,297.82,2382.56,8,0
2637,20250831,3,133,23,62.95,1447.85,7,0
2638,20240131,1,160,26,40.71,1058.46,15,0
2639,20250930,1,179,24,231.35,5552.4,12,0
2640,20250331,1,70,0,40.72,0.0,10,1
2641,20240630,1,35,113,30.0,3390.0,19,0
2642,20250630,1,69,23,239.15,5500.45,12,0
2643,20240430,1,69,5,198.5,992.5,12,1
2644,20250930,2,180,21,95.3,2001.3,14,0
2645,20241130,2,135,59,39.89,2353.51,14,0
2646,20250930,2,39,16,122.17,1954.72,18,1
2647,20250430,2,170,41,16.95,694.95,12,0
2648,20251231,1,71,3,363.51,1090.53,16,1
2649,20250228,1,83,12,160.44,1925.28,11,0
2650,20241130,1,110,0,178.91,0.0,12,1
2651,20250131,2,128,13,78.87,1025.31,10,0
2652,20241231,1,60,5,241.9,1209.5,17,1
2653,20251130,1,173,34,212.35,7219.9,16,0
2654,20250430,3,109,65,310.2,20163.0,4,0
2655,20251031,1,56,23,293.14,6742.22,19,0
2656,20240531,3,28,89,140.77,12528.53,6,0
2657,20251031,1,38,17,319.94,5438.98,21,1
2658,20250228,2,21,14,205.78,2880.92,11,0
2659,20240229,1,9,10,66.28,662.8,9,0
2660,20241031,3,43,15,294.1,4411.5,6,0
2661,20240531,3,27,99,249.72,24722.28,6,0
2662,20250131,1,111,3,148.9,446.7,12,1
2663,20251130,2,43,18,300.28,5405.04,14,0
2664,20241031,1,51,24,78.12,1874.88,18,0
2665,20250331,3,50,116,297.82,34547.12,8,0
2666,20251031,1,134,67,61.77,4138.59,10,0
2667,20250430,3,94,14,124.3,1740.2,5,0
2668,20250131,1,101,16,64.26,1028.16,12,0
2669,20251031,3,8,19,155.34,2951.46,4,0
2670,20240430,1,44,86,195.45,16808.7,17,0
2671,20250731,3,72,18,236.88,4263.84,5,0
2672,20250930,1,85,44,49.28,2168.32,10,0
2673,20250630,1,159,35,169.65,5937.75,20,0
2674,20251231,2,110,9,182.67,1644.03,12,1
2675,20250228,3,176,19,328.78,6246.82,7,0
2676,20240131,2,42,5,261.53,1307.65,22,1
2677,20240630,1,126,71,130.29,9250.59,12,0
2678,20251130,1,76,56,338.68,18966.08,12,0
2679,20240531,2,107,61,147.44,8993.84,13,0
2680,20240531,3,166,34,212.88,7237.92,5,0
2681,20251130,2,51,22,79.76,1754.72,17,0
2682,20241231,1,38,21,313.36,6580.56,21,0
2683,20240331,1,34,16,151.89,2430.24,13,0
2684,20250331,3,28,20,143.73,2874.6,6,0
2685,20250731,1,33,88,113.22,9963.36,14,0
2686,20251231,2,1,7,219.63,1537.41,8,1
2687,20240131,2,169,24,276.47,6635.28,13,0
2688,20240331,3,143,14,215.92,3022.88,5,0
2689,20240930,3,46,56,308.91,17298.96,7,0
2690,20240531,2,153,4,113.61,454.44,10,1
2691,20250930,3,167,26,209.73,5452.98,5,0
2692,20240229,1,91,10,279.07,2790.7,11,1
2693,20241031,1,175,31,94.86,2940.66,17,0
2694,20241130,3,8,14,128.94,1805.16,4,0
2695,20251130,3,8,14,155.34,2174.76,4,0
2696,20240731,1,86,16,80.72,1291.52,12,0
2697,20240131,1,71,1,301.72,301.72,16,1
2698,20240731,1,177,20,211.22,4224.4,12,0
2699,20240630,2,28,52,140.77,7320.04,13,0
2700,20251231,1,85,11,49.28,542.08,10,0
2701,20240430,1,109,61,303.82,18533.02,11,0
2702,20240430,2,99,11,287.66,3164.26,11,0
2703,20250430,2,3,49,192.57,9435.93,10,0
2704,20240430,3,116,105,58.93,6187.65,7,0
2705,20250930,1,158,53,184.61,9784.33,16,0
2706,20241130,1,50,14,291.69,4083.66,19,1
2707,20250430,2,46,86,315.4,27124.4,17,0
2708,20240731,2,97,12,210.05,2520.6,11,0
2709,20251031,1,61,11,76.81,844.91,18,1
2710,20240630,2,110,64,178.91,11450.24,12,0
2711,20250831,1,134,7,61.77,432.39,10,1
2712,20240131,1,18,4,242.09,968.36,6,1
2713,20240229,2,165,17,105.7,1796.9,12,0
2714,20250630,2,2,31,298.72,9260.32,7,0
2715,20240630,1,145,0,108.83,0.0,16,1
2716,20240531,1,110,79,178.91,14133.89,12,0
2717,20250430,1,11,43,294.52,12664.36,9,0
2718,20240229,2,49,0,30.58,0.0,17,1
2719,20240831,1,159,37,166.16,6147.92,20,0
2720,20240531,3,65,0,128.81,0.0,5,1
2721,20250630,1,46,96,372.17,35728.32,17,0
2722,20241130,3,99,82,287.66,23588.12,5,0
2723,20240630,2,105,54,166.12,8970.48,11,0
2724,20250430,1,124,73,153.77,11225.21,12,0
2725,20250430,1,117,53,100.34,5318.02,10,0
2726,20250131,1,133,10,62.95,629.5,16,1
2727,20250731,1,78,9,238.11,2142.99,9,0
2728,20250430,1,97,11,214.46,2359.06,12,1
2729,20240630,3,43,100,294.1,29410.0,6,0
2730,20251130,1,152,47,271.4,12755.8,10,0
2731,20240630,2,66,10,199.26,1992.6,9,0
2732,20250131,1,26,11,246.82,2715.02,11,0
2733,20251130,3,98,93,309.76,28807.68,6,0
2734,20241231,2,72,0,196.62,0.0,12,1
2735,20241031,3,166,21,212.88,4470.48,5,0
2736,20250831,1,177,21,215.66,4528.86,12,0
2737,20250930,1,10,14,88.91,1244.74,12,0
2738,20250331,1,26,10,246.82,2468.2,11,1
2739,20240430,2,79,15,144.83,2172.45,12,0
2740,20240331,3,176,28,322.02,9016.56,7,0
2741,20241231,1,52,10,179.27,1792.7,17,1
2742,20240430,3,94,3,121.74,365.22,5,1
2743,20250131,2,51,15,79.76,1196.4,17,1
2744,20250930,2,80,48,208.57,10011.36,11,0
2745,20250930,1,143,74,220.45,16313.3,13,0
2746,20250930,1,23,12,244.32,2931.84,14,1
2747,20241231,1,109,7,303.82,2126.74,11,1
2748,20250430,1,165,34,107.92,3669.28,12,0
2749,20240531,1,79,10,144.83,1448.3,12,1
2750,20250930,3,99,69,346.57,23913.33,5,0
2751,20250831,1,126,14,133.03,1862.42,12,0
2752,20250131,2,126,5,133.03,665.15,12,1
2753,20240331,3,134,0,60.5,0.0,4,1
2754,20241231,1,22,17,247.74,4211.58,8,0
2755,20240430,2,73,13,255.0,3315.0,13,0
2756,20251231,1,87,26,215.66,5607.16,15,0
2757,20251130,3,16,17,224.02,3808.34,4,0
2758,20250331,3,130,20,323.89,6477.8,6,0
2759,20250630,2,94,0,124.3,0.0,11,1
2760,20240831,3,168,34,224.71,7640.14,5,0
2761,20250331,1,85,16,41.76,668.16,10,0
2762,20250131,3,97,22,214.46,4718.12,5,0
2763,20240331,1,112,18,65.64,1181.52,13,0
2764,20250228,3,116,10,60.17,601.7,7,0
2765,20240131,1,124,15,150.61,2259.15,12,0
2766,20241130,1,104,13,75.12,976.56,11,0
2767,20251031,2,29,7,243.45,1704.15,10,1
2768,20251231,2,96,9,205.7,1851.3,10,1
2769,20251031,3,178,34,119.43,4060.62,7,0
2770,20240731,3,68,17,284.28,4832.76,5,0
2771,20241031,1,101,77,62.94,4846.38,12,0
