date_photo,code_entrepot,code_article,quantite_en_stock,cout_unitaire,seuil_minimum
2025-11-30,ENT-MTL,BD-1160,15,41.56,14
2025-09-30,ENT-MTL,BD-1085,30,49.28,9
2024-08-31,ENT-SAG,BD-1041,97,159.88,7
2025-03-31,ENT-QC,BD-1127,22,174.31,15
2024-04-30,ENT-SAG,BD-1028,87,140.77,6
2025-07-31,ENT-MTL,BD-1125,8,291.24,11
2025-08-31,ENT-QC,BD-1159,43,169.65,20
2025-12-31,ENT-MTL,BD-1095,8,64.62,7
2025-09-30,ENT-QC,BD-1060,30,291.44,17
2025-07-31,ENT-MTL,BD-1032,54,409.59,12
2024-11-30,ENT-MTL,BD-1115,8,46.26,11
2024-04-30,ENT-QC,BD-1082,15,278.39,11
2024-12-31,ENT-QC,BD-1065,21,128.81,12
2025-06-30,ENT-SAG,BD-1102,13,260.69,4
2024-10-31,ENT-SAG,BD-1167,41,205.42,5
2025-10-31,ENT-MTL,BD-1176,18,328.78,16
2024-04-30,ENT-MTL,BD-1003,52,188.61,10
2025-10-31,ENT-QC,BD-1164,34,100.45,11
2025-07-31,ENT-QC,BD-1007,39,57.14,10
2024-07-31,ENT-SAG,BD-1099,18,287.66,5
2025-09-30,ENT-SAG,BD-1124,5,153.77,5
2024-03-31,ENT-SAG,BD-1073,3,255.00,6
2024-06-30,ENT-QC,BD-1097,4,210.05,12
2025-04-30,ENT-SAG,BD-1043,99,300.28,6
2024-12-31,ENT-QC,BD-1120,17,182.88,12
2024-11-30,ENT-MTL,BD-1127,62,170.72,14
2024-04-30,ENT-QC,BD-1058,116,146.46,18
2025-02-28,ENT-QC,BD-1074,0,110.54,13
2024-10-31,ENT-SAG,BD-1140,66,40.41,5
2025-08-31,ENT-QC,BD-1084,62,375.89,12
2025-03-31,ENT-MTL,BD-1157,22,25.21,12
2025-01-31,ENT-SAG,BD-1160,33,41.56,6
2024-07-31,ENT-QC,BD-1008,45,128.94,10
2024-09-30,ENT-SAG,BD-1061,17,75.23,7
2025-02-28,ENT-QC,BD-1134,4,61.77,10
2025-02-28,ENT-SAG,BD-1090,9,58.79,5
2025-07-31,ENT-MTL,BD-1069,11,239.15,11
2024-02-29,ENT-MTL,BD-1111,7,145.84,11
2024-12-31,ENT-QC,BD-1045,30,76.76,16
2025-03-31,ENT-QC,BD-1165,33,107.92,12
2025-10-31,ENT-QC,BD-1043,10,300.28,15
2024-12-31,ENT-SAG,BD-1068,15,284.28,5
2025-04-30,ENT-MTL,BD-1151,-6,92.25,10
2024-03-31,ENT-MTL,BD-1111,4,145.84,11
2024-09-30,ENT-MTL,BD-1067,62,23.77,13
2024-07-31,ENT-SAG,BD-1038,133,313.36,9
2024-11-30,ENT-QC,BD-1171,25,83.70,12
2025-07-31,ENT-QC,BD-1175,11,96.85,17
2024-02-29,ENT-QC,BD-1059,29,324.94,16
2025-01-31,ENT-QC,BD-1001,12,186.13,9
2025-03-31,ENT-SAG,BD-1055,74,213.75,7
2025-07-31,ENT-QC,BD-1147,4,346.92,10
2024-07-31,ENT-SAG,BD-1163,19,294.58,4
2024-08-31,ENT-QC,BD-1062,103,112.54,17
2025-02-28,ENT-QC,BD-1140,19,41.26,12
2025-11-30,ENT-QC,BD-1050,28,297.82,19
2024-04-30,ENT-QC,BD-1178,27,116.97,17
2024-07-31,ENT-QC,BD-1182,27,56.87,14
2025-12-31,ENT-QC,BD-1162,12,68.38,14
2024-02-29,ENT-QC,BD-1082,17,278.39,11
2025-05-31,ENT-MTL,BD-1056,79,293.14,18
2025-01-31,ENT-QC,BD-1112,0,67.02,13
2024-03-31,ENT-QC,BD-1110,9,178.91,12
2025-01-31,ENT-SAG,BD-1086,1,82.42,5
2025-12-31,ENT-MTL,BD-1076,0,338.68,11
2025-09-30,ENT-SAG,BD-1156,60,164.64,5
2025-06-30,ENT-QC,BD-1090,9,69.37,12
2025-04-30,ENT-MTL,BD-1144,3,98.33,14
2024-01-31,ENT-QC,BD-1044,3,195.45,17
2024-05-31,ENT-SAG,BD-1133,5,61.66,7
2024-01-31,ENT-QC,BD-1096,19,170.74,10
2024-07-31,ENT-QC,BD-1129,23,45.49,20
2024-07-31,ENT-SAG,BD-1122,1,208.30,4
2024-10-31,ENT-QC,BD-1011,9,288.46,9
2025-01-31,ENT-MTL,BD-1091,5,284.93,11
2025-04-30,ENT-SAG,BD-1181,37,312.40,8
2024-08-31,ENT-MTL,BD-1151,8,90.35,10
2024-09-30,ENT-QC,BD-1012,12,68.19,11
2025-03-31,ENT-SAG,BD-1076,16,287.01,5
2024-10-31,ENT-MTL,BD-1039,9,119.66,18
2024-09-30,ENT-MTL,BD-1019,15,170.21,11
2025-03-31,ENT-SAG,BD-1150,6,347.06,6
2024-01-31,ENT-SAG,BD-1179,18,226.59,5
2025-07-31,ENT-MTL,BD-1146,14,225.52,14
2025-02-28,ENT-QC,BD-1044,18,199.55,17
2024-04-30,ENT-SAG,BD-1152,12,265.82,4
2024-08-31,ENT-QC,BD-1009,4,66.28,9
2024-07-31,ENT-SAG,BD-1041,117,159.88,7
2024-10-31,ENT-MTL,BD-1123,6,129.56,13
2024-05-31,ENT-SAG,BD-1179,26,226.59,5
2024-05-31,ENT-SAG,BD-1108,72,166.46,6
2024-12-31,ENT-MTL,BD-1076,12,281.11,11
2025-12-31,ENT-SAG,BD-1157,48,25.21,5
2025-10-31,ENT-QC,BD-1052,6,183.03,17
2024-12-31,ENT-MTL,BD-1077,20,167.57,13
2024-05-31,ENT-MTL,BD-1069,6,198.50,11
2025-06-30,ENT-QC,BD-1174,25,169.01,13
2025-06-30,ENT-QC,BD-1062,80,135.59,17
2025-03-31,ENT-QC,BD-1058,92,149.54,18
2025-01-31,ENT-MTL,BD-1165,20,107.92,12
2025-05-31,ENT-MTL,BD-1118,61,343.17,12
2025-03-31,ENT-MTL,BD-1058,74,149.54,17
2025-02-28,ENT-MTL,BD-1136,9,112.45,12
2025-04-30,ENT-SAG,BD-1126,89,133.03,5
2025-12-31,ENT-MTL,BD-1126,13,133.03,12
2025-01-31,ENT-QC,BD-1163,17,300.77,11
2025-10-31,ENT-MTL,BD-1182,24,58.06,13
2024-11-30,ENT-SAG,BD-1027,25,249.72,6
2025-05-31,ENT-MTL,BD-1148,7,302.28,11
2025-06-30,ENT-SAG,BD-1098,14,309.76,6
2024-10-31,ENT-MTL,BD-1046,33,308.91,17
2025-09-30,ENT-QC,BD-1097,67,253.06,12
2024-04-30,ENT-MTL,BD-1091,14,279.07,11
2025-05-31,ENT-QC,BD-1037,124,16.65,22
2024-07-31,ENT-QC,BD-1038,113,313.36,21
2025-07-31,ENT-MTL,BD-1031,73,300.62,13
2025-11-30,ENT-MTL,BD-1049,40,31.22,17
2024-03-31,ENT-QC,BD-1017,16,307.26,14
2024-12-31,ENT-QC,BD-1101,18,62.94,12
2025-07-31,ENT-MTL,BD-1138,19,88.19,13
2025-08-31,ENT-SAG,BD-1179,20,231.35,5
2025-01-31,ENT-QC,BD-1007,8,57.14,10
2024-09-30,ENT-QC,BD-1108,12,166.46,14
2025-08-31,ENT-QC,BD-1036,83,191.63,19
2025-10-31,ENT-QC,BD-1165,35,107.92,12
2024-03-31,ENT-SAG,BD-1002,10,292.58,3
2025-03-31,ENT-MTL,BD-1103,10,154.84,12
2025-10-31,ENT-SAG,BD-1104,8,76.70,5
2024-10-31,ENT-QC,BD-1171,23,83.70,12
2024-09-30,ENT-QC,BD-1113,14,276.01,10
2024-06-30,ENT-SAG,BD-1033,100,110.89,6
2025-02-28,ENT-MTL,BD-1110,12,182.67,12
2024-08-31,ENT-QC,BD-1126,7,130.29,12
2025-11-30,ENT-QC,BD-1147,52,346.92,10
2025-02-28,ENT-QC,BD-1039,5,122.17,19
2024-03-31,ENT-QC,BD-1168,31,224.71,13
2025-07-31,ENT-QC,BD-1018,34,247.17,6
2025-05-31,ENT-MTL,BD-1038,104,319.94,20
2025-08-31,ENT-MTL,BD-1074,59,130.44,12
2025-05-31,ENT-QC,BD-1001,46,219.63,9
2024-09-30,ENT-QC,BD-1096,56,170.74,10
2025-06-30,ENT-MTL,BD-1160,25,41.56,14
2024-12-31,ENT-MTL,BD-1066,13,199.26,9
2024-03-31,ENT-QC,BD-1041,77,159.88,16
2024-04-30,ENT-MTL,BD-1053,97,176.84,19
2025-11-30,ENT-MTL,BD-1085,40,49.28,9
2024-05-31,ENT-QC,BD-1019,57,170.21,12
2024-12-31,ENT-MTL,BD-1006,2,178.72,10
2025-11-30,ENT-SAG,BD-1118,2,343.17,5
2025-09-30,ENT-QC,BD-1130,84,323.89,14
2025-10-31,ENT-QC,BD-1148,67,302.28,12
2024-02-29,ENT-MTL,BD-1076,15,281.11,11
2024-05-31,ENT-MTL,BD-1048,63,32.82,15
2025-03-31,ENT-MTL,BD-1121,0,44.65,9
2025-09-30,ENT-SAG,BD-1040,12,274.41,7
2024-05-31,ENT-QC,BD-1147,19,339.78,10
2024-10-31,ENT-SAG,BD-1099,93,287.66,5
2025-12-31,ENT-QC,BD-1045,0,78.37,16
2025-11-30,ENT-MTL,BD-1164,15,100.45,10
2025-12-31,ENT-QC,BD-1025,0,149.35,9
2024-08-31,ENT-QC,BD-1086,59,80.72,12
2024-05-31,ENT-MTL,BD-1074,0,108.27,12
2024-03-31,ENT-QC,BD-1170,28,16.60,12
2024-06-30,ENT-QC,BD-1129,11,45.49,20
2024-05-31,ENT-SAG,BD-1066,2,199.26,4
2025-12-31,ENT-MTL,BD-1101,9,75.83,12
2024-04-30,ENT-QC,BD-1006,65,178.72,11
2024-10-31,ENT-MTL,BD-1152,42,265.82,9
2025-09-30,ENT-QC,BD-1055,7,213.75,16
2024-10-31,ENT-QC,BD-1097,56,210.05,12
2025-12-31,ENT-SAG,BD-1102,23,260.69,4
2025-11-30,ENT-QC,BD-1151,58,92.25,10
2025-12-31,ENT-QC,BD-1054,19,262.94,17
2025-12-31,ENT-QC,BD-1168,26,229.43,13
2025-09-30,ENT-QC,BD-1095,48,64.62,8
2025-12-31,ENT-QC,BD-1063,0,247.24,21
2025-08-31,ENT-MTL,BD-1174,26,169.01,12
2025-03-31,ENT-SAG,BD-1149,17,111.14,7
2024-11-30,ENT-MTL,BD-1137,51,25.06,13
2025-08-31,ENT-QC,BD-1131,7,37.08,14
2025-02-28,ENT-MTL,BD-1103,4,154.84,12
2024-10-31,ENT-MTL,BD-1073,60,255.00,13
2024-05-31,ENT-MTL,BD-1115,41,46.26,11
2024-11-30,ENT-MTL,BD-1042,19,261.53,22
2024-09-30,ENT-MTL,BD-1047,23,70.06,14
2024-12-31,ENT-SAG,BD-1037,38,16.31,9
2025-07-31,ENT-SAG,BD-1100,17,369.19,4
2024-11-30,ENT-QC,BD-1025,3,146.28,9
2025-09-30,ENT-MTL,BD-1054,5,262.94,16
2025-07-31,ENT-MTL,BD-1020,70,33.12,15
2025-12-31,ENT-MTL,BD-1178,24,119.43,16
2025-11-30,ENT-MTL,BD-1036,15,191.63,18
2025-02-28,ENT-SAG,BD-1067,0,24.27,6
2024-07-31,ENT-MTL,BD-1057,62,19.26,16
2024-04-30,ENT-QC,BD-1129,22,45.49,20
2025-04-30,ENT-SAG,BD-1107,94,150.54,6
2025-01-31,ENT-SAG,BD-1103,3,154.84,5
2024-07-31,ENT-MTL,BD-1142,0,98.85,10
2024-11-30,ENT-QC,BD-1074,55,108.27,13
2024-12-31,ENT-MTL,BD-1097,24,210.05,11
2025-06-30,ENT-QC,BD-1049,100,31.22,18
2025-03-31,ENT-QC,BD-1086,17,82.42,12
2025-11-30,ENT-SAG,BD-1133,88,62.95,7
2025-10-31,ENT-QC,BD-1010,0,88.91,12
2025-10-31,ENT-MTL,BD-1007,9,57.14,9
2025-10-31,ENT-SAG,BD-1143,76,220.45,5
2025-07-31,ENT-SAG,BD-1140,22,41.26,5
2025-11-30,ENT-QC,BD-1146,88,225.52,14
2025-08-31,ENT-MTL,BD-1146,0,225.52,14
2024-07-31,ENT-QC,BD-1057,76,19.26,17
2025-10-31,ENT-SAG,BD-1166,34,217.35,5
2025-07-31,ENT-SAG,BD-1002,40,298.72,3
2025-12-31,ENT-QC,BD-1043,4,300.28,15
2024-01-31,ENT-QC,BD-1099,9,287.66,12
2024-10-31,ENT-SAG,BD-1046,38,308.91,7
2024-06-30,ENT-MTL,BD-1041,55,159.88,15
2024-10-31,ENT-SAG,BD-1117,6,98.28,4
2024-09-30,ENT-QC,BD-1138,81,86.38,14
2024-07-31,ENT-SAG,BD-1162,40,66.97,6
2025-04-30,ENT-SAG,BD-1108,84,169.96,6
2025-11-30,ENT-QC,BD-1143,65,220.45,13
2024-03-31,ENT-QC,BD-1144,16,96.31,15
2024-10-31,ENT-MTL,BD-1086,43,80.72,11
2025-02-28,ENT-MTL,BD-1107,12,150.54,13
2024-02-29,ENT-MTL,BD-1025,12,146.28,9
2024-09-30,ENT-MTL,BD-1006,6,178.72,10
2025-08-31,ENT-MTL,BD-1164,15,100.45,10
2025-10-31,ENT-MTL,BD-1165,17,107.92,12
2024-07-31,ENT-SAG,BD-1117,11,98.28,4
2025-05-31,ENT-MTL,BD-1128,7,78.87,10
2024-04-30,ENT-MTL,BD-1080,15,173.12,11
2024-07-31,ENT-MTL,BD-1028,57,140.77,13
2024-05-31,ENT-QC,BD-1103,68,151.66,13
2025-04-30,ENT-QC,BD-1077,20,171.09,14
2025-08-31,ENT-SAG,BD-1150,23,347.06,6
2024-08-31,ENT-QC,BD-1049,112,30.58,18
2025-04-30,ENT-MTL,BD-1017,62,313.71,13
2025-10-31,ENT-QC,BD-1074,65,130.44,13
2024-04-30,ENT-QC,BD-1027,69,249.72,14
2024-04-30,ENT-QC,BD-1073,24,255.00,14
2025-01-31,ENT-QC,BD-1033,28,113.22,14
2024-02-29,ENT-SAG,BD-1089,0,157.64,5
2024-04-30,ENT-MTL,BD-1124,56,150.61,12
2025-07-31,ENT-QC,BD-1182,26,58.06,14
2024-06-30,ENT-SAG,BD-1161,15,62.84,6
2024-07-31,ENT-MTL,BD-1082,5,278.39,10
2024-01-31,ENT-QC,BD-1067,9,23.77,14
2025-09-30,ENT-QC,BD-1084,56,375.89,12
2024-11-30,ENT-MTL,BD-1010,9,87.08,11
2024-11-30,ENT-SAG,BD-1161,32,62.84,6
2025-12-31,ENT-MTL,BD-1029,4,243.45,10
2025-06-30,ENT-MTL,BD-1021,48,242.82,11
2024-12-31,ENT-MTL,BD-1047,24,70.06,14
2025-12-31,ENT-QC,BD-1009,8,67.67,9
2024-03-31,ENT-QC,BD-1054,101,257.53,17
2024-06-30,ENT-QC,BD-1136,15,110.14,12
2024-01-31,ENT-SAG,BD-1172,50,216.67,5
2025-09-30,ENT-MTL,BD-1172,20,221.22,12
2024-03-31,ENT-MTL,BD-1164,15,98.38,10
2025-06-30,ENT-MTL,BD-1031,53,300.62,13
2025-05-31,ENT-MTL,BD-1032,46,409.59,12
2024-03-31,ENT-SAG,BD-1026,27,241.74,4
2025-09-30,ENT-QC,BD-1050,20,297.82,19
2024-01-31,ENT-MTL,BD-1092,13,140.04,14
2025-01-31,ENT-SAG,BD-1047,12,71.53,6
2024-05-31,ENT-SAG,BD-1067,16,23.77,6
2024-01-31,ENT-SAG,BD-1066,4,199.26,4
2025-03-31,ENT-MTL,BD-1175,16,96.85,16
2025-12-31,ENT-MTL,BD-1173,23,212.35,15
2025-12-31,ENT-MTL,BD-1176,28,328.78,16
2025-06-30,ENT-QC,BD-1105,74,169.61,12
2025-04-30,ENT-MTL,BD-1099,19,293.70,11
2024-01-31,ENT-QC,BD-1138,8,86.38,14
2024-09-30,ENT-QC,BD-1065,64,128.81,12
2024-11-30,ENT-QC,BD-1072,58,196.62,13
2024-12-31,ENT-QC,BD-1177,18,211.22,12
2025-11-30,ENT-MTL,BD-1127,64,174.31,14
2025-06-30,ENT-QC,BD-1036,122,191.63,19
2025-08-31,ENT-QC,BD-1093,62,159.25,10
2025-01-31,ENT-QC,BD-1174,28,169.01,13
2025-11-30,ENT-SAG,BD-1156,77,164.64,5
2024-07-31,ENT-QC,BD-1149,10,108.85,18
2024-10-31,ENT-SAG,BD-1019,25,170.21,5
2025-05-31,ENT-MTL,BD-1133,22,62.95,15
2024-10-31,ENT-QC,BD-1035,13,30.00,19
2024-12-31,ENT-MTL,BD-1032,15,339.97,12
2024-05-31,ENT-QC,BD-1133,4,61.66,16
2024-04-30,ENT-SAG,BD-1029,60,238.44,4
2025-07-31,ENT-MTL,BD-1029,42,243.45,10
2024-06-30,ENT-QC,BD-1006,52,178.72,11
2024-11-30,ENT-MTL,BD-1138,71,86.38,13
2025-09-30,ENT-MTL,BD-1008,3,155.34,9
2025-06-30,ENT-QC,BD-1134,2,61.77,10
2025-03-31,ENT-MTL,BD-1125,8,291.24,11
2025-04-30,ENT-SAG,BD-1041,104,163.24,7
2025-02-28,ENT-QC,BD-1113,8,281.81,10
2025-09-30,ENT-MTL,BD-1051,7,79.76,17
2024-04-30,ENT-QC,BD-1084,21,312.00,12
2025-05-31,ENT-SAG,BD-1126,83,133.03,5
2024-01-31,ENT-QC,BD-1166,21,212.88,13
2024-04-30,ENT-MTL,BD-1033,63,110.89,13
2024-08-31,ENT-MTL,BD-1148,6,296.06,11
2025-07-31,ENT-QC,BD-1030,58,119.13,11
2024-12-31,ENT-SAG,BD-1027,24,249.72,6
2025-02-28,ENT-SAG,BD-1086,3,82.42,5
2024-08-31,ENT-QC,BD-1052,86,179.27,17
2024-03-31,ENT-QC,BD-1038,131,313.36,21
2025-11-30,ENT-QC,BD-1060,11,291.44,17
2024-01-31,ENT-MTL,BD-1146,13,220.88,14
2025-11-30,ENT-SAG,BD-1168,17,229.43,5
2024-10-31,ENT-MTL,BD-1080,55,173.12,11
2024-01-31,ENT-QC,BD-1061,26,75.23,18
2024-02-29,ENT-MTL,BD-1110,13,178.91,12
2025-11-30,ENT-QC,BD-1029,14,243.45,10
2025-04-30,ENT-QC,BD-1044,90,199.55,17
2024-08-31,ENT-QC,BD-1116,8,58.93,16
2025-03-31,ENT-QC,BD-1107,10,150.54,14
2025-04-30,ENT-QC,BD-1065,10,131.52,12
2024-02-29,ENT-MTL,BD-1149,22,108.85,17
2024-11-30,ENT-SAG,BD-1055,37,209.35,7
2025-08-31,ENT-SAG,BD-1149,6,111.14,7
2024-10-31,ENT-MTL,BD-1021,10,201.55,11
2025-10-31,ENT-QC,BD-1150,74,347.06,14
2024-04-30,ENT-QC,BD-1116,86,58.93,16
2025-04-30,ENT-SAG,BD-1137,18,25.59,5
2025-06-30,ENT-SAG,BD-1041,127,163.24,7
2025-04-30,ENT-QC,BD-1010,67,88.91,12
2024-04-30,ENT-SAG,BD-1148,26,296.06,5
2025-05-31,ENT-QC,BD-1107,101,150.54,14
2025-05-31,ENT-MTL,BD-1076,0,338.68,11
2025-07-31,ENT-MTL,BD-1034,61,182.99,12
2024-08-31,ENT-SAG,BD-1109,20,303.82,4
2025-08-31,ENT-MTL,BD-1178,25,119.43,16
2025-05-31,ENT-SAG,BD-1068,0,342.49,5
2024-07-31,ENT-QC,BD-1037,142,16.31,22
2025-10-31,ENT-SAG,BD-1009,0,67.67,3
2024-07-31,ENT-MTL,BD-1131,12,36.32,13
2024-08-31,ENT-SAG,BD-1111,25,145.84,5
2024-08-31,ENT-QC,BD-1013,17,308.85,12
2025-12-31,ENT-QC,BD-1126,13,133.03,12
2025-11-30,ENT-QC,BD-1021,3,242.82,12
2024-05-31,ENT-MTL,BD-1165,22,105.70,12
2025-12-31,ENT-SAG,BD-1098,8,309.76,6
2025-12-31,ENT-SAG,BD-1180,17,95.30,6
2025-05-31,ENT-SAG,BD-1109,70,310.20,4
2025-09-30,ENT-SAG,BD-9352,106,37.08,6
2025-04-30,ENT-QC,BD-1026,64,246.82,11
2024-10-31,ENT-SAG,BD-1075,78,59.74,5
2025-06-30,ENT-SAG,BD-1150,26,347.06,6
2024-08-31,ENT-SAG,BD-1131,10,36.32,6
2025-08-31,ENT-QC,BD-1004,9,158.83,11
2025-01-31,ENT-QC,BD-1143,1,220.45,13
2024-02-29,ENT-SAG,BD-1071,14,301.72,7
2024-04-30,ENT-QC,BD-1020,87,32.44,16
2025-01-31,ENT-MTL,BD-1042,0,267.02,22
2024-01-31,ENT-MTL,BD-1178,28,116.97,16
2024-03-31,ENT-QC,BD-1064,95,69.43,15
2024-06-30,ENT-QC,BD-1125,67,285.25,12
2025-04-30,ENT-MTL,BD-1040,94,274.41,17
2025-03-31,ENT-SAG,BD-1103,22,154.84,5
2025-07-31,ENT-MTL,BD-1051,81,79.76,17
2025-05-31,ENT-MTL,BD-1144,2,98.33,14
2025-03-31,ENT-SAG,BD-1124,8,153.77,5
2024-05-31,ENT-QC,BD-1124,63,150.61,12
2025-07-31,ENT-QC,BD-1045,77,78.37,16
2025-12-31,ENT-MTL,BD-1002,5,298.72,7
2025-10-31,ENT-SAG,BD-1131,84,37.08,6
2024-11-30,ENT-MTL,BD-1023,6,239.29,13
2024-08-31,ENT-SAG,BD-1054,114,257.53,7
2025-06-30,ENT-SAG,BD-1165,42,107.92,5
2025-02-28,ENT-QC,BD-1116,8,60.17,16
2025-10-31,ENT-SAG,BD-1071,94,363.51,7
2025-02-28,ENT-QC,BD-1089,1,160.95,12
2025-09-30,ENT-QC,BD-1069,83,239.15,12
2025-06-30,ENT-SAG,BD-1073,13,307.22,6
2025-08-31,ENT-QC,BD-1092,76,168.72,15
2024-04-30,ENT-QC,BD-1162,30,66.97,14
2025-03-31,ENT-QC,BD-1040,84,274.41,18
2025-11-30,ENT-QC,BD-1085,60,49.28,10
2024-04-30,ENT-MTL,BD-1029,39,238.44,10
2024-12-31,ENT-SAG,BD-1100,12,306.44,4
2024-12-31,ENT-MTL,BD-1107,13,147.44,13
2024-08-31,ENT-SAG,BD-1120,11,182.88,5
2024-10-31,ENT-SAG,BD-1092,98,140.04,6
2025-10-31,ENT-SAG,BD-1047,4,71.53,6
2024-08-31,ENT-QC,BD-1123,0,129.56,13
2024-06-30,ENT-SAG,BD-1181,38,305.97,8
2024-05-31,ENT-QC,BD-1076,0,281.11,12
2024-10-31,ENT-SAG,BD-1177,10,211.22,5
2024-04-30,ENT-MTL,BD-1070,15,39.88,10
2024-02-29,ENT-QC,BD-1149,0,108.85,18
2025-11-30,ENT-SAG,BD-1046,40,372.17,7
2025-11-30,ENT-SAG,BD-1148,73,302.28,5
2025-03-31,ENT-QC,BD-1148,5,302.28,12
2024-06-30,ENT-QC,BD-1181,36,305.97,18
2024-05-31,ENT-QC,BD-1044,106,195.45,17
2025-04-30,ENT-MTL,BD-1095,6,54.77,7
2024-08-31,ENT-MTL,BD-1146,1,220.88,14
2024-08-31,ENT-MTL,BD-1049,72,30.58,17
2025-07-31,ENT-QC,BD-1061,109,76.81,18
2024-06-30,ENT-QC,BD-1073,9,255.00,14
2024-06-30,ENT-QC,BD-1114,72,149.59,12
2024-09-30,ENT-MTL,BD-1180,34,93.34,14
2024-04-30,ENT-MTL,BD-1097,8,210.05,11
2024-11-30,ENT-SAG,BD-1122,15,208.30,4
2024-09-30,ENT-MTL,BD-1151,46,90.35,10
2025-06-30,ENT-QC,BD-1006,55,182.47,11
2025-08-31,ENT-QC,BD-1040,128,274.41,18
2025-02-28,ENT-MTL,BD-1163,20,300.77,10
2024-02-29,ENT-QC,BD-1026,7,241.74,11
2025-02-28,ENT-MTL,BD-1162,24,68.38,14
2024-07-31,ENT-MTL,BD-1129,13,45.49,19
2024-06-30,ENT-QC,BD-1058,111,146.46,18
2024-07-31,ENT-MTL,BD-1144,4,96.31,14
2024-08-31,ENT-QC,BD-1063,112,242.15,21
2025-06-30,ENT-QC,BD-1074,0,130.44,13
2024-07-31,ENT-MTL,BD-1074,0,108.27,12
2025-11-30,ENT-MTL,BD-1120,16,186.72,11
2024-12-31,ENT-QC,BD-1128,65,77.25,10
2024-08-31,ENT-QC,BD-1083,60,157.14,11
2024-09-30,ENT-MTL,BD-1129,87,45.49,19
2025-03-31,ENT-QC,BD-1095,12,54.77,8
2024-11-30,ENT-QC,BD-1065,59,128.81,12
2024-02-29,ENT-QC,BD-1023,6,239.29,14
2024-08-31,ENT-SAG,BD-1154,11,323.13,5
2024-10-31,ENT-SAG,BD-1139,128,198.93,7
2025-11-30,ENT-SAG,BD-1017,0,313.71,6
2024-07-31,ENT-MTL,BD-1046,77,308.91,17
2025-09-30,ENT-MTL,BD-1138,66,88.19,13
2024-05-31,ENT-SAG,BD-1172,28,216.67,5
2025-02-28,ENT-QC,BD-1004,11,158.83,11
2024-09-30,ENT-MTL,BD-1146,66,220.88,14
2024-09-30,ENT-MTL,BD-1133,59,61.66,15
2024-02-29,ENT-QC,BD-1014,16,26.62,15
2025-08-31,ENT-QC,BD-9926,9,254.96,14
2024-11-30,ENT-QC,BD-1099,67,287.66,12
2024-04-30,ENT-MTL,BD-1094,8,121.74,11
2024-07-31,ENT-QC,BD-1145,9,108.83,16
2024-01-31,ENT-MTL,BD-1116,10,58.93,16
2024-06-30,ENT-QC,BD-1084,7,312.00,12
2024-10-31,ENT-MTL,BD-1060,5,241.90,16
2024-12-31,ENT-QC,BD-1140,66,40.41,12
2024-04-30,ENT-QC,BD-1113,60,276.01,10
2024-07-31,ENT-QC,BD-1135,20,39.89,15
2024-06-30,ENT-QC,BD-1103,69,151.66,13
2025-07-31,ENT-SAG,BD-1063,117,247.24,9
2024-10-31,ENT-SAG,BD-1147,62,339.78,4
2025-10-31,ENT-SAG,BD-1180,28,95.30,6
2024-09-30,ENT-SAG,BD-1136,86,110.14,5
2025-09-30,ENT-QC,BD-1161,27,64.16,14
2025-10-31,ENT-SAG,BD-1065,81,155.19,5
2024-07-31,ENT-QC,BD-1178,35,116.97,17
2025-06-30,ENT-SAG,BD-1008,52,155.34,4
2024-09-30,ENT-MTL,BD-1182,20,56.87,13
2025-10-31,ENT-MTL,BD-1053,16,180.55,19
2025-12-31,ENT-MTL,BD-1181,48,312.40,17
2024-06-30,ENT-QC,BD-1018,31,242.09,6
2024-01-31,ENT-SAG,BD-1149,11,108.85,7
2025-01-31,ENT-SAG,BD-1016,15,224.02,4
2024-09-30,ENT-MTL,BD-1106,4,333.09,13
2024-09-30,ENT-SAG,BD-1108,9,166.46,6
2025-01-31,ENT-SAG,BD-1071,14,308.06,7
2024-02-29,ENT-MTL,BD-1105,3,166.12,11
2025-06-30,ENT-QC,BD-1028,70,143.73,14
2025-10-31,ENT-QC,BD-1060,16,291.44,17
2024-09-30,ENT-MTL,BD-1161,37,62.84,13
2025-01-31,ENT-QC,BD-1014,21,27.18,15
2025-07-31,ENT-MTL,BD-1058,67,149.54,17
2024-01-31,ENT-QC,BD-1132,12,125.81,14
2024-01-31,ENT-SAG,BD-1153,10,113.61,4
2025-04-30,ENT-MTL,BD-1091,7,284.93,11
2024-06-30,ENT-MTL,BD-1042,112,261.53,22
2025-02-28,ENT-MTL,BD-1028,9,143.73,13
2025-03-31,ENT-QC,BD-1123,0,132.28,13
2025-06-30,ENT-QC,BD-1076,6,338.68,12
2025-11-30,ENT-QC,BD-1127,86,174.31,15
2024-03-31,ENT-SAG,BD-1133,20,61.66,7
2025-04-30,ENT-QC,BD-1118,77,343.17,13
2024-06-30,ENT-QC,BD-1090,4,57.58,12
2024-05-31,ENT-QC,BD-1013,66,308.85,12
2024-11-30,ENT-MTL,BD-1095,35,53.64,7
2024-12-31,ENT-QC,BD-1082,18,278.39,11
2024-04-30,ENT-QC,BD-1171,25,83.70,12
2025-02-28,ENT-MTL,BD-1182,31,58.06,13
2024-08-31,ENT-QC,BD-1031,13,294.44,14
2024-06-30,ENT-SAG,BD-1094,19,121.74,5
2025-01-31,ENT-SAG,BD-1057,17,19.66,7
2024-09-30,ENT-QC,BD-1052,0,179.27,17
